key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_14.keys,key_resp_14.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_12.keys,key_resp_12.rt,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,ImageFile,tarPos,targPres,numDist,targetName,correctAns,difficulty,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,key_resp_13.keys,key_resp_13.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,stimExample,posit,size,stimSize,practiceFile,key_resp_15.keys,key_resp_15.rt
,,,,,,,,,,,,,,,,a,1,0.55003,,,,,,,,0_targ_16_dist_green/trial5.png,,0,16,greenverival,a,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.137575,0,61,61,129,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,0.3872,,,,,,,,15_dist_green/trial16.png,,1,15,greenverival,p,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,1.898915,0,62,62,71,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.58212,,,,,,,,0_targ_10_dist_green/trial1.png,,0,10,greenverival,a,mid,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.139785,0,63,63,8,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.501825,,,,,,,,3_dist_green/trial21.png,,1,3,greenverival,p,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.127515,0,64,64,30,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.54134,,,,,,,,0_targ_16_dist_green/trial11.png,,0,16,greenverival,a,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.20785,0,65,65,135,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.94633,,,,,,,,0_targ_16_dist_green/trial6.png,,0,16,greenverival,a,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.22516,0,66,66,130,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.786975,,,,,,,,0_targ_4_dist_green/trial18.png,,0,4,greenverival,a,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.091885,0,67,67,96,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.53526,,,,,,,,15_dist_green/trial22.png,,1,15,greenverival,p,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.12174,0,68,68,77,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.779365,,,,,,,,9_dist_green/trial8.png,,1,9,greenverival,p,mid,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.12388,0,69,69,40,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.470325,,,,,,,,3_dist_green/trial12.png,,1,3,greenverival,p,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.08274,0,70,70,21,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.52055,,,,,,,,9_dist_green/trial15.png,,1,9,greenverival,p,mid,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.080325,0,71,71,47,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.612625,,,,,,,,0_targ_4_dist_green/trial25.png,,0,4,greenverival,a,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.182015,0,72,72,103,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.526675,,,,,,,,3_dist_green/trial15.png,,1,3,greenverival,p,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.12905,0,73,73,24,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.57378,,,,,,,,0_targ_4_dist_green/trial23.png,,0,4,greenverival,a,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.352005,0,74,74,101,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,0.574145,,,,,,,,9_dist_green/trial6.png,,1,9,greenverival,p,mid,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.355355,0,75,75,38,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.627505,,,,,,,,9_dist_green/trial13.png,,1,9,greenverival,p,mid,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.11584,0,76,76,45,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.49523,,,,,,,,0_targ_4_dist_green/trial13.png,,0,4,greenverival,a,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.169055,0,77,77,91,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.543155,,,,,,,,3_dist_green/trial8.png,,1,3,greenverival,p,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.13756,0,78,78,17,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.70247,,,,,,,,15_dist_green/trial20.png,,1,15,greenverival,p,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.098895,0,79,79,75,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.78022,,,,,,,,0_targ_10_dist_green/trial8.png,,0,10,greenverival,a,mid,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.09927,0,80,80,109,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.50041,,,,,,,,0_targ_10_dist_green/trial9.png,,0,10,greenverival,a,mid,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.07164,0,81,81,110,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.71776,,,,,,,,15_dist_green/trial10.png,,1,15,greenverival,p,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.13285,0,82,82,65,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.572125,,,,,,,,9_dist_green/trial18.png,,1,9,greenverival,p,mid,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.17742,0,83,83,50,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.672145,,,,,,,,0_targ_4_dist_green/trial3.png,,0,4,greenverival,a,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.11235,0,84,84,81,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.56477,,,,,,,,0_targ_4_dist_green/trial6.png,,0,4,greenverival,a,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.145755,0,85,85,84,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.59421,,,,,,,,0_targ_4_dist_green/trial21.png,,0,4,greenverival,a,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.191885,0,86,86,99,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.521095,,,,,,,,0_targ_16_dist_green/trial2.png,,0,16,greenverival,a,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.177285,0,87,87,11,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.470815,,,,,,,,0_targ_10_dist_green/trial7.png,,0,10,greenverival,a,mid,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.154405,0,88,88,108,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.498185,,,,,,,,0_targ_16_dist_green/trial8.png,,0,16,greenverival,a,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.23816,0,89,89,132,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.54685,,,,,,,,15_dist_green/trial8.png,,1,15,greenverival,p,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.158605,0,90,90,63,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.58725,,,,,,,,15_dist_green/trial2.png,,1,15,greenverival,p,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.13662,0,91,91,5,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.500095,,,,,,,,15_dist_green/trial14.png,,1,15,greenverival,p,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.171325,0,92,92,69,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.59199,,,,,,,,0_targ_10_dist_green/trial17.png,,0,10,greenverival,a,mid,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.199145,0,93,93,118,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.67074,,,,,,,,15_dist_green/trial5.png,,1,15,greenverival,p,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.13459,0,94,94,60,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.473145,,,,,,,,3_dist_green/trial25.png,,1,3,greenverival,p,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.108775,0,95,95,34,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.484735,,,,,,,,15_dist_green/trial15.png,,1,15,greenverival,p,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.091285,0,96,96,70,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.779495,,,,,,,,15_dist_green/trial7.png,,1,15,greenverival,p,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.129705,0,97,97,62,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.5835,,,,,,,,0_targ_16_dist_green/trial24.png,,0,16,greenverival,a,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.088395,0,98,98,148,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.58013,,,,,,,,9_dist_green/trial14.png,,1,9,greenverival,p,mid,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.1429,0,99,99,46,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.90646,,,,,,,,0_targ_16_dist_green/trial12.png,,0,16,greenverival,a,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.11346,0,100,100,136,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.600295,,,,,,,,0_targ_16_dist_green/trial17.png,,0,16,greenverival,a,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.08699,0,101,101,141,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.556545,,,,,,,,3_dist_green/trial18.png,,1,3,greenverival,p,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.150375,0,102,102,27,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.5275,,,,,,,,15_dist_green/trial21.png,,1,15,greenverival,p,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.103745,0,103,103,76,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.74025,,,,,,,,0_targ_16_dist_green/trial25.png,,0,16,greenverival,a,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.116205,0,104,104,149,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.64932,,,,,,,,0_targ_16_dist_green/trial7.png,,0,16,greenverival,a,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.159025,0,105,105,131,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.503785,,,,,,,,0_targ_16_dist_green/trial9.png,,0,16,greenverival,a,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.10998,0,106,106,133,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.40318,,,,,,,,0_targ_4_dist_green/trial14.png,,0,4,greenverival,a,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.120325,0,107,107,92,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.637115,,,,,,,,3_dist_green/trial10.png,,1,3,greenverival,p,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.129385,0,108,108,19,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.575095,,,,,,,,0_targ_4_dist_green/trial17.png,,0,4,greenverival,a,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.10944,0,109,109,95,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.536585,,,,,,,,9_dist_green/trial24.png,,1,9,greenverival,p,mid,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.129115,0,110,110,56,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.50821,,,,,,,,0_targ_4_dist_green/trial10.png,,0,4,greenverival,a,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.108705,0,111,111,88,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.523455,,,,,,,,3_dist_green/trial3.png,,1,3,greenverival,p,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.219895,0,112,112,12,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.505875,,,,,,,,0_targ_10_dist_green/trial5.png,,0,10,greenverival,a,mid,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.167575,0,113,113,106,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.53395,,,,,,,,15_dist_green/trial11.png,,1,15,greenverival,p,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.190335,0,114,114,66,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.50523,,,,,,,,0_targ_10_dist_green/trial10.png,,0,10,greenverival,a,mid,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.12715,0,115,115,111,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.53786,,,,,,,,0_targ_4_dist_green/trial7.png,,0,4,greenverival,a,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.100645,0,116,116,85,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.574365,,,,,,,,3_dist_green/trial9.png,,1,3,greenverival,p,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.130625,0,117,117,18,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.482655,,,,,,,,0_targ_10_dist_green/trial13.png,,0,10,greenverival,a,mid,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.130495,0,118,118,114,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.624745,,,,,,,,9_dist_green/trial10.png,,1,9,greenverival,p,mid,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.13241,0,119,119,42,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.62673,,,,,,,,0_targ_4_dist_green/trial2.png,,0,4,greenverival,a,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.08261,0,120,120,7,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.966835,,,,,,,,0_targ_10_dist_green/trial24.png,,0,10,greenverival,a,mid,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.10675,0,121,121,125,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.492345,,,,,,,,0_targ_4_dist_green/trial5.png,,0,4,greenverival,a,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.11561,0,122,122,83,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.57354,,,,,,,,0_targ_10_dist_green/trial19.png,,0,10,greenverival,a,mid,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.11393,0,123,123,120,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.541635,,,,,,,,0_targ_10_dist_green/trial18.png,,0,10,greenverival,a,mid,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.162485,0,124,124,119,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.57365,,,,,,,,3_dist_green/trial16.png,,1,3,greenverival,p,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.176995,0,125,125,25,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.455175,,,,,,,,0_targ_4_dist_green/trial19.png,,0,4,greenverival,a,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.076345,0,126,126,97,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.63626,,,,,,,,9_dist_green/trial16.png,,1,9,greenverival,p,mid,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.13385,0,127,127,48,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.585625,,,,,,,,0_targ_10_dist_green/trial3.png,,0,10,greenverival,a,mid,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.10662,0,128,128,104,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.43538,,,,,,,,0_targ_4_dist_green/trial1.png,,0,4,greenverival,a,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.11858,0,129,129,6,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.50135,,,,,,,,0_targ_10_dist_green/trial15.png,,0,10,greenverival,a,mid,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.102635,0,130,130,116,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.394545,,,,,,,,0_targ_4_dist_green/trial15.png,,0,4,greenverival,a,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.139945,0,131,131,93,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.661415,,,,,,,,9_dist_green/trial12.png,,1,9,greenverival,p,mid,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.1676,0,132,132,44,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.71613,,,,,,,,0_targ_16_dist_green/trial23.png,,0,16,greenverival,a,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.126965,0,133,133,147,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.472505,,,,,,,,15_dist_green/trial24.png,,1,15,greenverival,p,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.143465,0,134,134,79,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,0.55403,,,,,,,,9_dist_green/trial5.png,,1,9,greenverival,p,mid,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.245945,0,135,135,37,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.56695,,,,,,,,0_targ_4_dist_green/trial22.png,,0,4,greenverival,a,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.06429,0,136,136,100,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.48457,,,,,,,,0_targ_16_dist_green/trial18.png,,0,16,greenverival,a,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.07962,0,137,137,142,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.590115,,,,,,,,15_dist_green/trial12.png,,1,15,greenverival,p,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.117585,0,138,138,67,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.52557,,,,,,,,3_dist_green/trial11.png,,1,3,greenverival,p,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.10209,0,139,139,20,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.56555,,,,,,,,0_targ_16_dist_green/trial21.png,,0,16,greenverival,a,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.131895,0,140,140,145,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,0.523335,,,,,,,,15_dist_green/trial1.png,,1,15,greenverival,p,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.288345,0,141,141,4,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.82463,,,,,,,,15_dist_green/trial3.png,,1,15,greenverival,p,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.07203,0,142,142,58,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.79604,,,,,,,,15_dist_green/trial25.png,,1,15,greenverival,p,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.11848,0,143,143,80,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.50013,,,,,,,,15_dist_green/trial23.png,,1,15,greenverival,p,hard,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.060895,0,144,144,78,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.55202,,,,,,,,3_dist_green/trial2.png,,1,3,greenverival,p,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.057835,0,145,145,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.483245,,,,,,,,3_dist_green/trial24.png,,1,3,greenverival,p,easy,605d8056fdf44e1e528b0e7e,25,male,2021-05-03_12h09.57.988,search_v5,2021.1.2,Win32,144.1753172,,,space,0.06429,0,146,146,33,1,,,,,,,,,,,,,,,
