key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_14.keys,key_resp_14.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_12.keys,key_resp_12.rt,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,ImageFile,tarPos,targPres,numDist,targetName,correctAns,difficulty,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,key_resp_13.keys,key_resp_13.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,stimExample,posit,size,stimSize,practiceFile,key_resp_15.keys,key_resp_15.rt
,,,,,,,,,,,,,,,,a,1,0.5885,,,,,,,,0_targ_4_dist_green/trial3.png,,0,4,greenverival,a,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.28921,0,60,60,81,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.542165,,,,,,,,0_targ_4_dist_green/trial8.png,,0,4,greenverival,a,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.251335,0,61,61,86,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.55771,,,,,,,,0_targ_10_dist_green/trial5.png,,0,10,greenverival,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.235625,0,62,62,106,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.596625,,,,,,,,0_targ_16_dist_green/trial1.png,,0,16,greenverival,a,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.256415,0,63,63,10,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.870455,,,,,,,,15_dist_green/trial17.png,,1,15,greenverival,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.285625,0,64,64,72,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.66575,,,,,,,,0_targ_4_dist_green/trial4.png,,0,4,greenverival,a,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.285375,0,65,65,82,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.64017,,,,,,,,9_dist_green/trial22.png,,1,9,greenverival,p,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.28475,0,66,66,54,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.71333,,,,,,,,0_targ_10_dist_green/trial10.png,,0,10,greenverival,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.287125,0,67,67,111,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.703915,,,,,,,,9_dist_green/trial10.png,,1,9,greenverival,p,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.235335,0,68,68,42,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.63233,,,,,,,,0_targ_16_dist_green/trial25.png,,0,16,greenverival,a,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.28517,0,69,69,149,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.61583,,,,,,,,0_targ_10_dist_green/trial7.png,,0,10,greenverival,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.25096,0,70,70,108,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.730755,,,,,,,,0_targ_16_dist_green/trial20.png,,0,16,greenverival,a,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.22229,0,71,71,144,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,0.61846,,,,,,,,9_dist_green/trial6.png,,1,9,greenverival,p,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.09525,0,72,72,38,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.131915,,,,,,,,15_dist_green/trial18.png,,1,15,greenverival,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.30392,0,73,73,73,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.57238,,,,,,,,9_dist_green/trial20.png,,1,9,greenverival,p,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.379625,0,74,74,52,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.733005,,,,,,,,0_targ_10_dist_green/trial22.png,,0,10,greenverival,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.285125,0,75,75,123,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.532625,,,,,,,,0_targ_16_dist_green/trial4.png,,0,16,greenverival,a,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.235375,0,76,76,128,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.699415,,,,,,,,15_dist_green/trial15.png,,1,15,greenverival,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.285205,0,77,77,70,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.91571,,,,,,,,15_dist_green/trial3.png,,1,15,greenverival,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.265875,0,78,78,58,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.53058,,,,,,,,9_dist_green/trial8.png,,1,9,greenverival,p,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.29946,0,79,79,40,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.82054,,,,,,,,0_targ_4_dist_green/trial15.png,,0,4,greenverival,a,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.350875,0,80,80,93,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.849005,,,,,,,,15_dist_green/trial16.png,,1,15,greenverival,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.2855,0,81,81,71,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.56596,,,,,,,,9_dist_green/trial9.png,,1,9,greenverival,p,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.271295,0,82,82,41,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.59708,,,,,,,,9_dist_green/trial7.png,,1,9,greenverival,p,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.272295,0,83,83,39,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.698835,,,,,,,,0_targ_10_dist_green/trial23.png,,0,10,greenverival,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.30171,0,84,84,124,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.73175,,,,,,,,15_dist_green/trial2.png,,1,15,greenverival,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.31729,0,85,85,5,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.699165,,,,,,,,0_targ_4_dist_green/trial2.png,,0,4,greenverival,a,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.33775,0,86,86,7,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.61562,,,,,,,,0_targ_4_dist_green/trial24.png,,0,4,greenverival,a,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.299875,0,87,87,102,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.482205,,,,,,,,0_targ_4_dist_green/trial5.png,,0,4,greenverival,a,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.275625,0,88,88,83,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.600125,,,,,,,,3_dist_green/trial7.png,,1,3,greenverival,p,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.302535,0,89,89,16,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.947665,,,,,,,,0_targ_10_dist_green/trial21.png,,0,10,greenverival,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.32154,0,90,90,122,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.633165,,,,,,,,0_targ_16_dist_green/trial16.png,,0,16,greenverival,a,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.29412,0,91,91,140,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.581505,,,,,,,,0_targ_10_dist_green/trial18.png,,0,10,greenverival,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.24163,0,92,92,119,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.552745,,,,,,,,0_targ_4_dist_green/trial22.png,,0,4,greenverival,a,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.333045,0,93,93,100,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.698455,,,,,,,,15_dist_green/trial19.png,,1,15,greenverival,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.268415,0,94,94,74,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.54896,,,,,,,,3_dist_green/trial21.png,,1,3,greenverival,p,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.30258,0,95,95,30,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.573585,,,,,,,,9_dist_green/trial23.png,,1,9,greenverival,p,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.283915,0,96,96,55,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.733665,,,,,,,,0_targ_10_dist_green/trial8.png,,0,10,greenverival,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.287415,0,97,97,109,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.61875,,,,,,,,3_dist_green/trial18.png,,1,3,greenverival,p,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.36808,0,98,98,27,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.63675,,,,,,,,15_dist_green/trial21.png,,1,15,greenverival,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.25242,0,99,99,76,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.578545,,,,,,,,0_targ_4_dist_green/trial19.png,,0,4,greenverival,a,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.23546,0,100,100,97,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.700205,,,,,,,,0_targ_16_dist_green/trial2.png,,0,16,greenverival,a,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.20221,0,101,101,11,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.63167,,,,,,,,0_targ_4_dist_green/trial21.png,,0,4,greenverival,a,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.22733,0,102,102,99,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.590375,,,,,,,,0_targ_10_dist_green/trial11.png,,0,10,greenverival,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.243875,0,103,103,112,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.573415,,,,,,,,0_targ_16_dist_green/trial21.png,,0,16,greenverival,a,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.236205,0,104,104,145,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.665165,,,,,,,,9_dist_green/trial24.png,,1,9,greenverival,p,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.240585,0,105,105,56,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.57158,,,,,,,,15_dist_green/trial9.png,,1,15,greenverival,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.318665,0,106,106,64,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.754335,,,,,,,,0_targ_16_dist_green/trial6.png,,0,16,greenverival,a,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.284915,0,107,107,130,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.66517,,,,,,,,0_targ_4_dist_green/trial12.png,,0,4,greenverival,a,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.21979,0,108,108,90,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.61625,,,,,,,,3_dist_green/trial3.png,,1,3,greenverival,p,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.270165,0,109,109,12,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.61358,,,,,,,,15_dist_green/trial10.png,,1,15,greenverival,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.203415,0,110,110,65,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.48546,,,,,,,,3_dist_green/trial5.png,,1,3,greenverival,p,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.243955,0,111,111,14,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.76438,,,,,,,,0_targ_16_dist_green/trial10.png,,0,16,greenverival,a,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.306,0,112,112,134,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.61625,,,,,,,,3_dist_green/trial2.png,,1,3,greenverival,p,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.261955,0,113,113,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.784245,,,,,,,,0_targ_16_dist_green/trial22.png,,0,16,greenverival,a,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.27013,0,114,114,146,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.78263,,,,,,,,9_dist_green/trial2.png,,1,9,greenverival,p,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.285415,0,115,115,3,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.57458,,,,,,,,3_dist_green/trial12.png,,1,3,greenverival,p,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.31796,0,116,116,21,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.565585,,,,,,,,0_targ_4_dist_green/trial11.png,,0,4,greenverival,a,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.287165,0,117,117,89,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.648585,,,,,,,,0_targ_10_dist_green/trial2.png,,0,10,greenverival,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.207505,0,118,118,9,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.782045,,,,,,,,9_dist_green/trial18.png,,1,9,greenverival,p,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.270955,0,119,119,50,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.665545,,,,,,,,0_targ_16_dist_green/trial8.png,,0,16,greenverival,a,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.272125,0,120,120,132,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.64921,,,,,,,,9_dist_green/trial16.png,,1,9,greenverival,p,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.303295,0,121,121,48,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.5575,,,,,,,,0_targ_16_dist_green/trial23.png,,0,16,greenverival,a,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.26867,0,122,122,147,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.649625,,,,,,,,0_targ_10_dist_green/trial19.png,,0,10,greenverival,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.238705,0,123,123,120,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.683085,,,,,,,,0_targ_10_dist_green/trial12.png,,0,10,greenverival,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.2515,0,124,124,113,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.61525,,,,,,,,15_dist_green/trial13.png,,1,15,greenverival,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.23042,0,125,125,68,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.56679,,,,,,,,3_dist_green/trial8.png,,1,3,greenverival,p,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.234625,0,126,126,17,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.614745,,,,,,,,15_dist_green/trial25.png,,1,15,greenverival,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.234125,0,127,127,80,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.634,,,,,,,,0_targ_10_dist_green/trial6.png,,0,10,greenverival,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.190215,0,128,128,107,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.564,,,,,,,,3_dist_green/trial15.png,,1,3,greenverival,p,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.25237,0,129,129,24,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.499875,,,,,,,,0_targ_4_dist_green/trial6.png,,0,4,greenverival,a,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.25058,0,130,130,94,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.556955,,,,,,,,0_targ_4_dist_green/trial7.png,,0,4,greenverival,a,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.193545,0,131,131,85,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.54046,,,,,,,,0_targ_10_dist_green/trial14.png,,0,10,greenverival,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.20783,0,132,132,115,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.56904,,,,,,,,9_dist_green/trial14.png,,1,9,greenverival,p,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.218125,0,133,133,46,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.747625,,,,,,,,15_dist_green/trial11.png,,1,15,greenverival,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.219915,0,134,134,66,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.591165,,,,,,,,0_targ_4_dist_green/trial1.png,,0,4,greenverival,a,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.138955,0,135,135,6,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.59046,,,,,,,,3_dist_green/trial25.png,,1,3,greenverival,p,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.270165,0,136,136,34,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.564915,,,,,,,,0_targ_16_dist_green/trial14.png,,0,16,greenverival,a,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.201835,0,137,137,138,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.547875,,,,,,,,9_dist_green/trial19.png,,1,9,greenverival,p,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.220745,0,138,138,51,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.715415,,,,,,,,15_dist_green/trial8.png,,1,15,greenverival,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.233705,0,139,139,63,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.67475,,,,,,,,3_dist_green/trial10.png,,1,3,greenverival,p,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.185665,0,140,140,19,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.491,,,,,,,,3_dist_green/trial24.png,,1,3,greenverival,p,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.351255,0,141,141,33,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.614415,,,,,,,,0_targ_10_dist_green/trial3.png,,0,10,greenverival,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.216545,0,142,142,104,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.807625,,,,,,,,0_targ_16_dist_green/trial13.png,,0,16,greenverival,a,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.21854,0,143,143,137,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.54775,,,,,,,,0_targ_16_dist_green/trial24.png,,0,16,greenverival,a,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.23688,0,144,144,148,1,,,,,,,,,,,,,,,
