key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_14.keys,key_resp_14.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_12.keys,key_resp_12.rt,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,ImageFile,targPres,correctAns,difficulty,targetName,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,key_resp_13.keys,key_resp_13.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,stimExample,posit,size,stimSize,practiceFile,tarPos,numDist,key_resp_15.keys,key_resp_15.rt
,,,,,,,,,,,,,,,,p,1,1.369,,,,,,,,tex_easy_TP/1.7_r=250_phi=225_seed=3.png,1,p,easy,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.749,0,57,57,18,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.437,,,,,,,,tex_mid_TP/1.65_r=300_phi=90_seed=2.png,1,p,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.383,0,58,58,69,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.87,,,,,,,,tex_easy_TP/1.7_r=200_phi=225_seed=3.png,1,p,easy,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.384,0,59,59,14,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.955,,,,,,,,tex_mid_TP/1.65_r=50_phi=315_seed=2.png,1,p,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.441,0,60,60,79,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,6.421,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.551,0,61,61,128,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.196,,,,,,,,tex_easy_TA/1.7_r=TA_seed=3.png,0,a,easy,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.623,0,62,62,110,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,5.017,,,,,,,,tex_easy_TA/1.7_r=TA_seed=3.png,0,a,easy,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.505,0,63,63,123,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,6.148,,,,,,,,tex_hard_TP/1.6_r=450_phi=135_seed=1.png,1,p,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,1.601,0,64,64,52,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,0,6.496,,,,,,,,tex_easy_TA/1.7_r=TA_seed=3.png,0,a,easy,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,2.239,0,65,65,119,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,5.797,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.537,0,66,66,11,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.853,,,,,,,,tex_easy_TP/1.7_r=300_phi=225_seed=3.png,1,p,easy,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.438,0,67,67,22,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.846,,,,,,,,tex_easy_TP/1.7_r=450_phi=315_seed=3.png,1,p,easy,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.389,0,68,68,34,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,5.488,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.585,0,69,69,135,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,5.583,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.503,0,70,70,133,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,3.756,,,,,,,,tex_hard_TP/1.6_r=150_phi=135_seed=1.png,1,p,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,2.604,0,71,71,36,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,4.35,,,,,,,,tex_easy_TP/1.7_r=350_phi=135_seed=3.png,1,p,easy,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.572,0,72,72,24,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,6.806,,,,,,,,tex_hard_TP/1.6_r=100_phi=90_seed=1.png,1,p,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,3.553,0,73,73,35,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,5.511,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.528,0,74,74,6,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.866,,,,,,,,tex_mid_TP/1.65_r=50_phi=270_seed=2.png,1,p,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.404,0,75,75,78,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.266,,,,,,,,tex_mid_TP/1.65_r=350_phi=0_seed=2.png,1,p,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.516,0,76,76,70,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,4.503,,,,,,,,tex_mid_TP/1.65_r=450_phi=135_seed=2.png,1,p,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,3.82,0,77,77,76,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,9.355,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.519,0,78,78,131,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.142,,,,,,,,tex_easy_TP/1.7_r=200_phi=135_seed=3.png,1,p,easy,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.537,0,79,79,13,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.634,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.575,0,80,80,138,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.33,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.488,0,81,81,88,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.746,,,,,,,,tex_easy_TP/1.7_r=150_phi=225_seed=3.png,1,p,easy,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.421,0,82,82,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.707,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.502,0,83,83,142,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.438,,,,,,,,tex_easy_TP/1.7_r=450_phi=225_seed=3.png,1,p,easy,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.502,0,84,84,33,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.63,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.518,0,85,85,81,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,2.299,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.484,0,86,86,84,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,3.021,,,,,,,,tex_hard_TP/1.6_r=300_phi=90_seed=1.png,1,p,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,2.822,0,87,87,46,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,5.019,,,,,,,,tex_easy_TA/1.7_r=TA_seed=3.png,0,a,easy,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.497,0,88,88,116,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.789,,,,,,,,tex_mid_TP/1.65_r=50_phi=45_seed=2.png,1,p,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.433,0,89,89,80,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.248,,,,,,,,tex_easy_TA/1.7_r=TA_seed=3.png,0,a,easy,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.49,0,90,90,106,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.014,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.535,0,91,91,100,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.8,,,,,,,,tex_easy_TA/1.7_r=TA_seed=3.png,0,a,easy,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.503,0,92,92,105,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,2.818,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.519,0,93,93,10,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.718,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.502,0,94,94,129,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.31,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.543,0,95,95,83,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.767,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.52,0,96,96,99,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.064,,,,,,,,tex_mid_TP/1.65_r=350_phi=90_seed=2.png,1,p,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.668,0,97,97,71,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.673,,,,,,,,tex_mid_TP/1.65_r=200_phi=225_seed=2.png,1,p,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.337,0,98,98,60,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.584,,,,,,,,tex_easy_TA/1.7_r=TA_seed=3.png,0,a,easy,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.57,0,99,99,8,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.878,,,,,,,,tex_easy_TP/1.7_r=150_phi=90_seed=3.png,1,p,easy,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.485,0,100,100,12,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.118,,,,,,,,tex_easy_TA/1.7_r=TA_seed=3.png,0,a,easy,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.524,0,101,101,122,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.928,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.586,0,102,102,95,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.782,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.554,0,103,103,132,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,3.341,,,,,,,,tex_hard_TP/1.6_r=250_phi=315_seed=1.png,1,p,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,2.785,0,104,104,43,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,4.53,,,,,,,,tex_hard_TP/1.6_r=450_phi=90_seed=1.png,1,p,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,2.388,0,105,105,54,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.884,,,,,,,,tex_hard_TP/1.6_r=200_phi=225_seed=1.png,1,p,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.412,0,106,106,39,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,0,4.731,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,2.334,0,107,107,146,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.498,,,,,,,,tex_easy_TA/1.7_r=TA_seed=3.png,0,a,easy,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.469,0,108,108,126,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,2.489,,,,,,,,tex_mid_TP/1.65_r=400_phi=0_seed=2.png,1,p,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.671,0,109,109,72,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,4.196,,,,,,,,tex_hard_TP/1.6_r=450_phi=315_seed=1.png,1,p,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,1.919,0,110,110,53,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,5.752,,,,,,,,tex_hard_TP/1.6_r=200_phi=315_seed=1.png,1,p,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.105,0,111,111,40,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.203,,,,,,,,tex_easy_TP/1.7_r=200_phi=90_seed=3.png,1,p,easy,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.513,0,112,112,16,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,6.018,,,,,,,,tex_hard_TP/1.6_r=100_phi=270_seed=1.png,1,p,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,1.882,0,113,113,3,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,8.733,,,,,,,,tex_hard_TP/1.6_r=300_phi=315_seed=1.png,1,p,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,1.418,0,114,114,45,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,0,4.697,,,,,,,,tex_easy_TA/1.7_r=TA_seed=3.png,0,a,easy,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.886,0,115,115,125,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,9.599,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.528,0,116,116,147,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,3.363,,,,,,,,tex_mid_TP/1.65_r=300_phi=135_seed=2.png,1,p,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.799,0,117,117,66,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,4.198,,,,,,,,tex_hard_TP/1.6_r=300_phi=225_seed=1.png,1,p,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,2.953,0,118,118,44,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.872,,,,,,,,tex_mid_TP/1.65_r=100_phi=225_seed=2.png,1,p,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.446,0,119,119,4,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,7.087,,,,,,,,tex_easy_TA/1.7_r=TA_seed=3.png,0,a,easy,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.541,0,120,120,120,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.187,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.534,0,121,121,7,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.529,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.502,0,122,122,136,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.427,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.536,0,123,123,96,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.581,,,,,,,,tex_easy_TA/1.7_r=TA_seed=3.png,0,a,easy,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,1.238,0,124,124,117,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.85,,,,,,,,tex_mid_TP/1.65_r=250_phi=180_seed=2.png,1,p,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.475,0,125,125,63,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,3.074,,,,,,,,tex_hard_TP/1.6_r=250_phi=225_seed=1.png,1,p,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.7,0,126,126,42,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.569,,,,,,,,tex_mid_TP/1.65_r=150_phi=45_seed=2.png,1,p,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.432,0,127,127,59,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,9.032,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.605,0,128,128,134,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.785,,,,,,,,tex_mid_TP/1.65_r=200_phi=270_seed=2.png,1,p,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.451,0,129,129,61,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,5.445,,,,,,,,tex_easy_TA/1.7_r=TA_seed=3.png,0,a,easy,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.504,0,130,130,104,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,0,4.579,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.772,0,131,131,98,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.952,,,,,,,,tex_mid_TP/1.65_r=100_phi=45_seed=2.png,1,p,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.398,0,132,132,58,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,2.439,,,,,,,,tex_hard_TP/1.6_r=200_phi=135_seed=1.png,1,p,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.451,0,133,133,38,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.935,,,,,,,,tex_easy_TP/1.7_r=250_phi=315_seed=3.png,1,p,easy,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.387,0,134,134,19,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.884,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.483,0,135,135,90,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.698,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.485,0,136,136,141,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.794,,,,,,,,tex_hard_TP/1.6_r=350_phi=90_seed=1.png,1,p,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.486,0,137,137,48,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,5,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.5,0,138,138,82,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.784,,,,,,,,tex_mid_TP/1.65_r=300_phi=225_seed=2.png,1,p,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.416,0,139,139,67,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.454,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.483,0,140,140,149,1,,,,,,,,,,,,,,,,,
