key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ImageFile,tarPos,tarSize,targPres,numDist,targetName,correctAns,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,colTarget,sizeTarg,posit
space,0.73,space,0.391,space,0.376,space,0.615,space,2.107,space,0.421,space,120.518,p,1,1.315,space,2.721,0,0,0,58,1,9_dist_red/trial9.png,,,1,9,redHorizontal,p,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,0,0.8,space,7.826,0,1,1,172,1,0_targ_10_dist_red/trial23.png,,,0,10,redHorizontal,a,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.715,space,1.225,0,2,2,43,1,3_dist_red/trial19.png,,,1,3,redHorizontal,p,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.912,space,0.592,0,3,3,91,1,15_dist_red/trial17.png,,,1,15,redHorizontal,p,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,2.931,space,5.544,0,4,4,176,1,0_targ_16_dist_red/trial2.png,,,0,16,redHorizontal,a,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,2.126,space,1.262,0,5,5,193,1,0_targ_16_dist_red/trial19.png,,,0,16,redHorizontal,a,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.968,space,2.224,0,6,6,133,1,0_targ_4_dist_red/trial9.png,,,0,4,redHorizontal,a,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.579,space,0.785,0,7,7,113,1,0_targ_1_dist_red/trial14.png,,,0,1,redHorizontal,a,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.34,space,0.342,0,8,8,198,1,0_targ_16_dist_red/trial24.png,,,0,16,redHorizontal,a,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.93,space,0.226,0,9,9,173,1,0_targ_10_dist_red/trial24.png,,,0,10,redHorizontal,a,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.362,space,0.269,0,10,10,169,1,0_targ_10_dist_red/trial20.png,,,0,10,redHorizontal,a,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.741,space,0.502,0,11,11,5,1,0_dist_red/trial6.png,,,1,0,redHorizontal,p,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.629,space,0.387,0,12,12,4,1,0_dist_red/trial5.png,,,1,0,redHorizontal,p,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.376,space,0.319,0,13,13,197,1,0_targ_16_dist_red/trial23.png,,,0,16,redHorizontal,a,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.124,space,0.227,0,14,14,160,1,0_targ_10_dist_red/trial11.png,,,0,10,redHorizontal,a,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.135,space,0.657,0,15,15,64,1,9_dist_red/trial15.png,,,1,9,redHorizontal,p,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.933,space,0.296,0,16,16,145,1,0_targ_4_dist_red/trial21.png,,,0,4,redHorizontal,a,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.858,space,0.536,0,17,17,66,1,9_dist_red/trial17.png,,,1,9,redHorizontal,p,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.107,space,0.54,0,18,18,59,1,9_dist_red/trial10.png,,,1,9,redHorizontal,p,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.876,space,0.355,0,19,19,95,1,15_dist_red/trial21.png,,,1,15,redHorizontal,p,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.543,space,0.403,0,20,20,21,1,0_dist_red/trial22.png,,,1,0,redHorizontal,p,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.063,space,0.307,0,21,21,86,1,15_dist_red/trial12.png,,,1,15,redHorizontal,p,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.344,space,0.236,0,22,22,155,1,0_targ_10_dist_red/trial6.png,,,0,10,redHorizontal,a,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.426,space,0.253,0,23,23,142,1,0_targ_4_dist_red/trial18.png,,,0,4,redHorizontal,a,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.842,space,0.238,0,24,24,100,1,0_targ_1_dist_red/trial1.png,,,0,1,redHorizontal,a,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.825,space,0.27,0,25,25,28,1,3_dist_red/trial4.png,,,1,3,redHorizontal,p,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.128,space,0.265,0,26,26,74,1,9_dist_red/trial25.png,,,1,9,redHorizontal,p,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.695,space,0.223,0,27,27,34,1,3_dist_red/trial10.png,,,1,3,redHorizontal,p,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.147,space,0.187,0,28,28,118,1,0_targ_1_dist_red/trial19.png,,,0,1,redHorizontal,a,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.609,space,0.226,0,29,29,14,1,0_dist_red/trial15.png,,,1,0,redHorizontal,p,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.926,space,0.193,0,30,30,40,1,3_dist_red/trial16.png,,,1,3,redHorizontal,p,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.028,space,0.196,0,31,31,180,1,0_targ_16_dist_red/trial6.png,,,0,16,redHorizontal,a,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.91,space,0.202,0,32,32,139,1,0_targ_4_dist_red/trial15.png,,,0,4,redHorizontal,a,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.289,space,0.176,0,33,33,175,1,0_targ_16_dist_red/trial1.png,,,0,16,redHorizontal,a,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.661,space,0.222,0,34,34,71,1,9_dist_red/trial22.png,,,1,9,redHorizontal,p,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.692,space,0.2,0,35,35,36,1,3_dist_red/trial12.png,,,1,3,redHorizontal,p,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.613,space,0.336,0,36,36,47,1,3_dist_red/trial23.png,,,1,3,redHorizontal,p,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.7,space,0.219,0,37,37,165,1,0_targ_10_dist_red/trial16.png,,,0,10,redHorizontal,a,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.973,space,0.206,0,38,38,98,1,15_dist_red/trial24.png,,,1,15,redHorizontal,p,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.576,space,0.24,0,39,39,9,1,0_dist_red/trial10.png,,,1,0,redHorizontal,p,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.718,space,0.222,0,40,40,68,1,9_dist_red/trial19.png,,,1,9,redHorizontal,p,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.61,space,0.206,0,41,41,48,1,3_dist_red/trial24.png,,,1,3,redHorizontal,p,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.565,space,0.236,0,42,42,13,1,0_dist_red/trial14.png,,,1,0,redHorizontal,p,63,21,M,2021-02-19_15h49.18.178,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
