key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ImageFile,tarPos,tarSize,targPres,numDist,targetName,correctAns,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,colTarget,sizeTarg,posit
space,5.9777,space,4.91941,space,4.24188,space,21.48852,space,5.347735,space,33.590165,space,24.05822,p,1,1.78592,space,2.4405,0,0,0,67,1,9_dist_red/trial18.png,,,1,9,redHorizontal,p,43,27,Male,2021-03-02_17h34.18.739,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.88232,space,0.93675,0,1,1,199,1,0_targ_16_dist_red/trial25.png,,,0,16,redHorizontal,a,43,27,Male,2021-03-02_17h34.18.739,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.780595,space,0.82112,0,2,2,9,1,0_dist_red/trial10.png,,,1,0,redHorizontal,p,43,27,Male,2021-03-02_17h34.18.739,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.135725,space,0.8273,0,3,3,21,1,0_dist_red/trial22.png,,,1,0,redHorizontal,p,43,27,Male,2021-03-02_17h34.18.739,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.12115,space,0.76919,0,4,4,137,1,0_targ_4_dist_red/trial13.png,,,0,4,redHorizontal,a,43,27,Male,2021-03-02_17h34.18.739,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.40859,space,0.55979,0,5,5,42,1,3_dist_red/trial18.png,,,1,3,redHorizontal,p,43,27,Male,2021-03-02_17h34.18.739,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.16272,space,0.45234,0,6,6,52,1,9_dist_red/trial3.png,,,1,9,redHorizontal,p,43,27,Male,2021-03-02_17h34.18.739,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.85021,space,0.420915,0,7,7,5,1,0_dist_red/trial6.png,,,1,0,redHorizontal,p,43,27,Male,2021-03-02_17h34.18.739,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.319855,space,0.475095,0,8,8,74,1,9_dist_red/trial25.png,,,1,9,redHorizontal,p,43,27,Male,2021-03-02_17h34.18.739,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.14784,space,0.406295,0,9,9,70,1,9_dist_red/trial21.png,,,1,9,redHorizontal,p,43,27,Male,2021-03-02_17h34.18.739,exp11,2020.2.6,Win32,60,,,,,,,,,,,
