key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ImageFile,tarPos,tarSize,targPres,numDist,targetName,correctAns,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,colTarget,sizeTarg,posit
space,2.816,space,14.359,space,5.871,space,17.212,space,4.401,space,17.817,space,5.252,a,1,1.584,space,3.589,0,0,0,160,1,0_targ_10_dist_green/trial11.png,,,0,10,greenverival,a,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.163,space,0.601,0,1,1,191,1,0_targ_16_dist_green/trial17.png,,,0,16,greenverival,a,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.807,space,0.235,0,2,2,143,1,0_targ_4_dist_green/trial19.png,,,0,4,greenverival,a,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.679,space,0.361,0,3,3,27,1,3_dist_green/trial3.png,,,1,3,greenverival,p,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.738,space,0.192,0,4,4,142,1,0_targ_4_dist_green/trial18.png,,,0,4,greenverival,a,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.631,space,0.292,0,5,5,42,1,3_dist_green/trial18.png,,,1,3,greenverival,p,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.728,space,0.223,0,6,6,29,1,3_dist_green/trial5.png,,,1,3,greenverival,p,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.943,space,0.274,0,7,7,170,1,0_targ_10_dist_green/trial21.png,,,0,10,greenverival,a,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.042,space,0.227,0,8,8,22,1,0_dist_green/trial23.png,,,1,0,greenverival,p,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.781,space,0.243,0,9,9,147,1,0_targ_4_dist_green/trial23.png,,,0,4,greenverival,a,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.411,space,0.39,0,10,10,197,1,0_targ_16_dist_green/trial23.png,,,0,16,greenverival,a,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.879,space,0.601,0,11,11,175,1,0_targ_16_dist_green/trial1.png,,,0,16,greenverival,a,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.609,space,0.842,0,12,12,107,1,0_targ_1_dist_green/trial8.png,,,0,1,greenverival,a,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.866,space,0.259,0,13,13,83,1,15_dist_green/trial9.png,,,1,15,greenverival,p,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.95,space,0.258,0,14,14,140,1,0_targ_4_dist_green/trial6.png,,,0,4,greenverival,a,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.028,space,0.26,0,15,15,192,1,0_targ_16_dist_green/trial18.png,,,0,16,greenverival,a,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.846,space,0.285,0,16,16,152,1,0_targ_10_dist_green/trial3.png,,,0,10,greenverival,a,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.707,space,0.351,0,17,17,64,1,9_dist_green/trial15.png,,,1,9,greenverival,p,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.982,space,0.375,0,18,18,61,1,9_dist_green/trial12.png,,,1,9,greenverival,p,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.758,space,0.339,0,19,19,119,1,0_targ_1_dist_green/trial20.png,,,0,1,greenverival,a,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.892,space,0.275,0,20,20,133,1,0_targ_4_dist_green/trial9.png,,,0,4,greenverival,a,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.212,space,0.256,0,21,21,182,1,0_targ_16_dist_green/trial8.png,,,0,16,greenverival,a,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.696,space,0.234,0,22,22,31,1,3_dist_green/trial7.png,,,1,3,greenverival,p,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.606,space,0.21,0,23,23,36,1,3_dist_green/trial12.png,,,1,3,greenverival,p,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.911,space,0.286,0,24,24,155,1,0_targ_10_dist_green/trial6.png,,,0,10,greenverival,a,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.491,space,0.258,0,25,25,44,1,3_dist_green/trial20.png,,,1,3,greenverival,p,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.023,space,0.235,0,26,26,188,1,0_targ_16_dist_green/trial14.png,,,0,16,greenverival,a,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.515,space,0.243,0,27,27,3,1,0_dist_green/trial4.png,,,1,0,greenverival,p,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.708,space,0.351,0,28,28,40,1,3_dist_green/trial16.png,,,1,3,greenverival,p,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.563,space,0.328,0,29,29,72,1,9_dist_green/trial23.png,,,1,9,greenverival,p,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.832,space,0.195,0,30,30,54,1,9_dist_green/trial5.png,,,1,9,greenverival,p,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.691,space,0.34,0,31,31,165,1,0_targ_10_dist_green/trial16.png,,,0,10,greenverival,a,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.758,space,0.4,0,32,32,5,1,0_dist_green/trial6.png,,,1,0,greenverival,p,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.949,space,0.318,0,33,33,117,1,0_targ_1_dist_green/trial18.png,,,0,1,greenverival,a,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.056,space,0.289,0,34,34,129,1,0_targ_4_dist_green/trial5.png,,,0,4,greenverival,a,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.89,space,0.218,0,35,35,195,1,0_targ_16_dist_green/trial21.png,,,0,16,greenverival,a,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.877,space,0.236,0,36,36,146,1,0_targ_4_dist_green/trial22.png,,,0,4,greenverival,a,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.625,space,0.384,0,37,37,135,1,0_targ_4_dist_green/trial11.png,,,0,4,greenverival,a,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.964,space,0.186,0,38,38,33,1,3_dist_green/trial9.png,,,1,3,greenverival,p,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.823,space,0.234,0,39,39,183,1,0_targ_16_dist_green/trial9.png,,,0,16,greenverival,a,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.629,space,0.211,0,40,40,101,1,0_targ_1_dist_green/trial2.png,,,0,1,greenverival,a,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.311,space,0.285,0,41,41,108,1,0_targ_1_dist_green/trial9.png,,,0,1,greenverival,a,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.675,space,0.317,0,42,42,1,1,0_dist_green/trial2.png,,,1,0,greenverival,p,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.722,space,0.32,0,43,43,169,1,0_targ_10_dist_green/trial20.png,,,0,10,greenverival,a,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.608,space,0.308,0,44,44,109,1,0_targ_1_dist_green/trial10.png,,,0,1,greenverival,a,51,21,female,2021-02-23_15h52.37.669,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
