key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ImageFile,tarPos,tarSize,targPres,numDist,targetName,correctAns,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,colTarget,sizeTarg,posit
space,1.733,space,0.954,space,0.369,space,0.507,space,0.454,space,0.466,space,17.382,p,1,12.709,space,1.581,0,0,0,35,1,3_dist_red/trial11.png,,,1,3,redHorizontal,p,61,19,M,2021-02-19_15h23.45.077,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,4.025,space,1.224,0,1,1,12,1,0_dist_red/trial13.png,,,1,0,redHorizontal,p,61,19,M,2021-02-19_15h23.45.077,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,4.283,space,2.142,0,2,2,37,1,3_dist_red/trial13.png,,,1,3,redHorizontal,p,61,19,M,2021-02-19_15h23.45.077,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,2.878,space,0.907,0,3,3,148,1,0_targ_4_dist_red/trial24.png,,,0,4,redHorizontal,a,61,19,M,2021-02-19_15h23.45.077,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,2.225,space,1.746,0,4,4,196,1,0_targ_16_dist_red/trial22.png,,,0,16,redHorizontal,a,61,19,M,2021-02-19_15h23.45.077,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,2.043,space,0.889,0,5,5,198,1,0_targ_16_dist_red/trial24.png,,,0,16,redHorizontal,a,61,19,M,2021-02-19_15h23.45.077,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.143,space,0.82,0,6,6,127,1,0_targ_4_dist_red/trial3.png,,,0,4,redHorizontal,a,61,19,M,2021-02-19_15h23.45.077,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,4.465,space,1.673,0,7,7,80,1,15_dist_red/trial6.png,,,1,15,redHorizontal,p,61,19,M,2021-02-19_15h23.45.077,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,0,10.636,space,1.711,0,8,8,66,1,9_dist_red/trial17.png,,,1,9,redHorizontal,p,61,19,M,2021-02-19_15h23.45.077,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.395,space,0.585,0,9,9,106,1,0_targ_1_dist_red/trial7.png,,,0,1,redHorizontal,a,61,19,M,2021-02-19_15h23.45.077,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
