key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ImageFile,tarPos,tarSize,targPres,numDist,targetName,correctAns,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,fbclid,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,colTarget,sizeTarg,posit
space,5.564,space,1.011,space,0.656,space,0.526,space,0.539,space,0.463,space,14.1,p,1,37.654,space,2.656,0,0,0,50,1,9_dist_green/trial1.png,,,1,9,greenverival,p,97,70,male,2021-02-25_09h21.24.017,exp11,2020.2.6,Win32,60,IwAR3mkXheuWjJbMbaCX9Cngpz4bh3hxRhD6RYQH4XzkJw8jaGLHKohvxkHvs,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,2.117,space,1.55,0,1,1,14,1,0_dist_green/trial15.png,,,1,0,greenverival,p,97,70,male,2021-02-25_09h21.24.017,exp11,2020.2.6,Win32,60,IwAR3mkXheuWjJbMbaCX9Cngpz4bh3hxRhD6RYQH4XzkJw8jaGLHKohvxkHvs,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,5.586,space,5.402,0,2,2,62,1,9_dist_green/trial13.png,,,1,9,greenverival,p,97,70,male,2021-02-25_09h21.24.017,exp11,2020.2.6,Win32,60,IwAR3mkXheuWjJbMbaCX9Cngpz4bh3hxRhD6RYQH4XzkJw8jaGLHKohvxkHvs,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.606,space,1.987,0,3,3,59,1,9_dist_green/trial10.png,,,1,9,greenverival,p,97,70,male,2021-02-25_09h21.24.017,exp11,2020.2.6,Win32,60,IwAR3mkXheuWjJbMbaCX9Cngpz4bh3hxRhD6RYQH4XzkJw8jaGLHKohvxkHvs,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.359,space,0.437,0,4,4,64,1,9_dist_green/trial15.png,,,1,9,greenverival,p,97,70,male,2021-02-25_09h21.24.017,exp11,2020.2.6,Win32,60,IwAR3mkXheuWjJbMbaCX9Cngpz4bh3hxRhD6RYQH4XzkJw8jaGLHKohvxkHvs,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,2.25,space,0.72,0,5,5,186,1,0_targ_16_dist_green/trial12.png,,,0,16,greenverival,a,97,70,male,2021-02-25_09h21.24.017,exp11,2020.2.6,Win32,60,IwAR3mkXheuWjJbMbaCX9Cngpz4bh3hxRhD6RYQH4XzkJw8jaGLHKohvxkHvs,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.38,space,0.52,0,6,6,83,1,15_dist_green/trial9.png,,,1,15,greenverival,p,97,70,male,2021-02-25_09h21.24.017,exp11,2020.2.6,Win32,60,IwAR3mkXheuWjJbMbaCX9Cngpz4bh3hxRhD6RYQH4XzkJw8jaGLHKohvxkHvs,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.592,space,0.607,0,7,7,181,1,0_targ_16_dist_green/trial7.png,,,0,16,greenverival,a,97,70,male,2021-02-25_09h21.24.017,exp11,2020.2.6,Win32,60,IwAR3mkXheuWjJbMbaCX9Cngpz4bh3hxRhD6RYQH4XzkJw8jaGLHKohvxkHvs,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,2.031,space,0.636,0,8,8,193,1,0_targ_16_dist_green/trial19.png,,,0,16,greenverival,a,97,70,male,2021-02-25_09h21.24.017,exp11,2020.2.6,Win32,60,IwAR3mkXheuWjJbMbaCX9Cngpz4bh3hxRhD6RYQH4XzkJw8jaGLHKohvxkHvs,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.505,space,0.554,0,9,9,148,1,0_targ_4_dist_green/trial24.png,,,0,4,greenverival,a,97,70,male,2021-02-25_09h21.24.017,exp11,2020.2.6,Win32,60,IwAR3mkXheuWjJbMbaCX9Cngpz4bh3hxRhD6RYQH4XzkJw8jaGLHKohvxkHvs,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.309,space,0.392,0,10,10,49,1,3_dist_green/trial25.png,,,1,3,greenverival,p,97,70,male,2021-02-25_09h21.24.017,exp11,2020.2.6,Win32,60,IwAR3mkXheuWjJbMbaCX9Cngpz4bh3hxRhD6RYQH4XzkJw8jaGLHKohvxkHvs,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.933,space,0.436,0,11,11,90,1,15_dist_green/trial16.png,,,1,15,greenverival,p,97,70,male,2021-02-25_09h21.24.017,exp11,2020.2.6,Win32,60,IwAR3mkXheuWjJbMbaCX9Cngpz4bh3hxRhD6RYQH4XzkJw8jaGLHKohvxkHvs,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.232,space,0.543,0,12,12,149,1,0_targ_4_dist_green/trial25.png,,,0,4,greenverival,a,97,70,male,2021-02-25_09h21.24.017,exp11,2020.2.6,Win32,60,IwAR3mkXheuWjJbMbaCX9Cngpz4bh3hxRhD6RYQH4XzkJw8jaGLHKohvxkHvs,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.931,space,0.491,0,13,13,76,1,15_dist_green/trial2.png,,,1,15,greenverival,p,97,70,male,2021-02-25_09h21.24.017,exp11,2020.2.6,Win32,60,IwAR3mkXheuWjJbMbaCX9Cngpz4bh3hxRhD6RYQH4XzkJw8jaGLHKohvxkHvs,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.221,space,0.436,0,14,14,87,1,15_dist_green/trial13.png,,,1,15,greenverival,p,97,70,male,2021-02-25_09h21.24.017,exp11,2020.2.6,Win32,60,IwAR3mkXheuWjJbMbaCX9Cngpz4bh3hxRhD6RYQH4XzkJw8jaGLHKohvxkHvs,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.16,space,0.385,0,15,15,39,1,3_dist_green/trial15.png,,,1,3,greenverival,p,97,70,male,2021-02-25_09h21.24.017,exp11,2020.2.6,Win32,60,IwAR3mkXheuWjJbMbaCX9Cngpz4bh3hxRhD6RYQH4XzkJw8jaGLHKohvxkHvs,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.193,space,0.486,0,16,16,128,1,0_targ_4_dist_green/trial4.png,,,0,4,greenverival,a,97,70,male,2021-02-25_09h21.24.017,exp11,2020.2.6,Win32,60,IwAR3mkXheuWjJbMbaCX9Cngpz4bh3hxRhD6RYQH4XzkJw8jaGLHKohvxkHvs,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.068,space,0.352,0,17,17,7,1,0_dist_green/trial8.png,,,1,0,greenverival,p,97,70,male,2021-02-25_09h21.24.017,exp11,2020.2.6,Win32,60,IwAR3mkXheuWjJbMbaCX9Cngpz4bh3hxRhD6RYQH4XzkJw8jaGLHKohvxkHvs,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.239,space,0.42,0,18,18,60,1,9_dist_green/trial11.png,,,1,9,greenverival,p,97,70,male,2021-02-25_09h21.24.017,exp11,2020.2.6,Win32,60,IwAR3mkXheuWjJbMbaCX9Cngpz4bh3hxRhD6RYQH4XzkJw8jaGLHKohvxkHvs,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.508,space,0.468,0,19,19,180,1,0_targ_16_dist_green/trial6.png,,,0,16,greenverival,a,97,70,male,2021-02-25_09h21.24.017,exp11,2020.2.6,Win32,60,IwAR3mkXheuWjJbMbaCX9Cngpz4bh3hxRhD6RYQH4XzkJw8jaGLHKohvxkHvs,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,5.486,space,0.49,0,20,20,121,1,0_targ_1_dist_green/trial22.png,,,0,1,greenverival,a,97,70,male,2021-02-25_09h21.24.017,exp11,2020.2.6,Win32,60,IwAR3mkXheuWjJbMbaCX9Cngpz4bh3hxRhD6RYQH4XzkJw8jaGLHKohvxkHvs,,,,,,,,,,,
