key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ImageFile,tarPos,tarSize,targPres,numDist,targetName,correctAns,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,colTarget,sizeTarg,posit
space,7.67746,space,18.609765,space,4.299474999,space,83.027715,space,3.102905,space,28.679365,space,11.10822,a,1,1.900165,space,4.533985,0,0,0,190,1,0_targ_16_dist_green/trial16.png,,,0,16,greenverival,a,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.685045,space,1.93663,0,1,1,27,1,3_dist_green/trial3.png,,,1,3,greenverival,p,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.66002,space,0.337274999,0,2,2,32,1,3_dist_green/trial8.png,,,1,3,greenverival,p,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.77542,space,0.30863,0,3,3,125,1,0_targ_4_dist_green/trial1.png,,,0,4,greenverival,a,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.745515,space,0.290264999,0,4,4,15,1,0_dist_green/trial16.png,,,1,0,greenverival,p,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.96302,space,0.21808,0,5,5,75,1,15_dist_green/trial1.png,,,1,15,greenverival,p,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.725525,space,0.23873,0,6,6,103,1,0_targ_1_dist_green/trial4.png,,,0,1,greenverival,a,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.668235,space,0.221105,0,7,7,29,1,3_dist_green/trial5.png,,,1,3,greenverival,p,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.681285,space,0.25356,0,8,8,100,1,0_targ_1_dist_green/trial1.png,,,0,1,greenverival,a,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.09413,space,0.19114,0,9,9,165,1,0_targ_10_dist_green/trial16.png,,,0,10,greenverival,a,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.622389999,space,0.251464999,0,10,10,65,1,9_dist_green/trial16.png,,,1,9,greenverival,p,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.104595,space,0.486545,0,11,11,182,1,0_targ_16_dist_green/trial8.png,,,0,16,greenverival,a,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.371950001,space,0.44226,0,12,12,158,1,0_targ_10_dist_green/trial9.png,,,0,10,greenverival,a,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.781505,space,0.35153,0,13,13,9,1,0_dist_green/trial10.png,,,1,0,greenverival,p,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.775515,space,0.27143,0,14,14,61,1,9_dist_green/trial12.png,,,1,9,greenverival,p,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.56451,space,0.242614999,0,15,15,62,1,9_dist_green/trial13.png,,,1,9,greenverival,p,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.69973,space,0.271375,0,16,16,123,1,0_targ_1_dist_green/trial24.png,,,0,1,greenverival,a,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.621955,space,0.311865,0,17,17,143,1,0_targ_4_dist_green/trial19.png,,,0,4,greenverival,a,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.704485,space,0.225594999,0,18,18,128,1,0_targ_4_dist_green/trial4.png,,,0,4,greenverival,a,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.825925,space,0.193739999,0,19,19,55,1,9_dist_green/trial6.png,,,1,9,greenverival,p,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.657755001,space,0.127735,0,20,20,64,1,9_dist_green/trial15.png,,,1,9,greenverival,p,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.807515,space,0.102845,0,21,21,134,1,0_targ_4_dist_green/trial10.png,,,0,4,greenverival,a,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,2.124945,space,4.092585,0,22,22,127,1,0_targ_4_dist_green/trial3.png,,,0,4,greenverival,a,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.67256,space,0.203125,0,23,23,131,1,0_targ_4_dist_green/trial7.png,,,0,4,greenverival,a,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.74272,space,0.35124,0,24,24,117,1,0_targ_1_dist_green/trial18.png,,,0,1,greenverival,a,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.558665,space,0.34209,0,25,25,12,1,0_dist_green/trial13.png,,,1,0,greenverival,p,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.8067,space,0.27999,0,26,26,168,1,0_targ_10_dist_green/trial19.png,,,0,10,greenverival,a,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.60685,space,0.244545,0,27,27,0,1,0_dist_green/trial1.png,,,1,0,greenverival,p,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.702195,space,0.268985,0,28,28,176,1,0_targ_16_dist_green/trial2.png,,,0,16,greenverival,a,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.474025,space,0.270055001,0,29,29,71,1,9_dist_green/trial22.png,,,1,9,greenverival,p,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.65589,space,0.23857,0,30,30,26,1,3_dist_green/trial2.png,,,1,3,greenverival,p,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.71816,space,0.26643,0,31,31,138,1,0_targ_4_dist_green/trial14.png,,,0,4,greenverival,a,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.622789999,space,0.274615,0,32,32,110,1,0_targ_1_dist_green/trial11.png,,,0,1,greenverival,a,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.642735,space,0.27178,0,33,33,11,1,0_dist_green/trial12.png,,,1,0,greenverival,p,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.74276,space,0.228540001,0,34,34,93,1,15_dist_green/trial19.png,,,1,15,greenverival,p,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.675225,space,0.32276,0,35,35,197,1,0_targ_16_dist_green/trial23.png,,,0,16,greenverival,a,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.754375,space,0.250095,0,36,36,14,1,0_dist_green/trial15.png,,,1,0,greenverival,p,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.76567,space,0.255740001,0,37,37,180,1,0_targ_16_dist_green/trial6.png,,,0,16,greenverival,a,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.727390001,space,0.210015,0,38,38,54,1,9_dist_green/trial5.png,,,1,9,greenverival,p,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.53227,space,0.31163,0,39,39,21,1,0_dist_green/trial22.png,,,1,0,greenverival,p,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.578485,space,0.26741,0,40,40,145,1,0_targ_4_dist_green/trial21.png,,,0,4,greenverival,a,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.669365,space,0.272290001,0,41,41,105,1,0_targ_1_dist_green/trial6.png,,,0,1,greenverival,a,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.56156,space,0.21775,0,42,42,8,1,0_dist_green/trial9.png,,,1,0,greenverival,p,71,20,female,2021-02-17_14h21.03.461,exp11,2020.2.6,Win32,60,,,,,,,,,,,
