key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ImageFile,tarPos,tarSize,targPres,numDist,targetName,correctAns,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,fbclid,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,colTarget,sizeTarg,posit
space,1.079,space,0.141,space,0.234,space,0.302,space,0.481,space,0.483,space,2.817,p,1,1.088,space,0.546,0,0,0,75,1,15_dist_green/trial1.png,,,1,15,greenverival,p,98,20,F,2021-02-22_15h06.52.352,exp11,2020.2.6,Win32,60,IwAR3R5PMcyePkaTCmI2UcelYmKvlv8dysMTiNvE4jYs1WxaZh729grXaSXYk,,,,,,,,,,,
,,,,,,,,,,,,,,p,0,0.637,space,3.2,0,1,1,189,1,0_targ_16_dist_green/trial15.png,,,0,16,greenverival,a,98,20,F,2021-02-22_15h06.52.352,exp11,2020.2.6,Win32,60,IwAR3R5PMcyePkaTCmI2UcelYmKvlv8dysMTiNvE4jYs1WxaZh729grXaSXYk,,,,,,,,,,,
,,,,,,,,,,,,,,p,0,1.637,space,0.5,0,2,2,182,1,0_targ_16_dist_green/trial8.png,,,0,16,greenverival,a,98,20,F,2021-02-22_15h06.52.352,exp11,2020.2.6,Win32,60,IwAR3R5PMcyePkaTCmI2UcelYmKvlv8dysMTiNvE4jYs1WxaZh729grXaSXYk,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.754,space,0.369,0,3,3,10,1,0_dist_green/trial11.png,,,1,0,greenverival,p,98,20,F,2021-02-22_15h06.52.352,exp11,2020.2.6,Win32,60,IwAR3R5PMcyePkaTCmI2UcelYmKvlv8dysMTiNvE4jYs1WxaZh729grXaSXYk,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.637,space,0.333,0,4,4,115,1,0_targ_1_dist_green/trial6.png,,,0,1,greenverival,a,98,20,F,2021-02-22_15h06.52.352,exp11,2020.2.6,Win32,60,IwAR3R5PMcyePkaTCmI2UcelYmKvlv8dysMTiNvE4jYs1WxaZh729grXaSXYk,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.541,space,0.167,0,5,5,101,1,0_targ_1_dist_green/trial2.png,,,0,1,greenverival,a,98,20,F,2021-02-22_15h06.52.352,exp11,2020.2.6,Win32,60,IwAR3R5PMcyePkaTCmI2UcelYmKvlv8dysMTiNvE4jYs1WxaZh729grXaSXYk,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.237,space,0.451,0,6,6,187,1,0_targ_16_dist_green/trial13.png,,,0,16,greenverival,a,98,20,F,2021-02-22_15h06.52.352,exp11,2020.2.6,Win32,60,IwAR3R5PMcyePkaTCmI2UcelYmKvlv8dysMTiNvE4jYs1WxaZh729grXaSXYk,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.67,space,0.201,0,7,7,34,1,3_dist_green/trial10.png,,,1,3,greenverival,p,98,20,F,2021-02-22_15h06.52.352,exp11,2020.2.6,Win32,60,IwAR3R5PMcyePkaTCmI2UcelYmKvlv8dysMTiNvE4jYs1WxaZh729grXaSXYk,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.902,space,0.068,0,8,8,196,1,0_targ_16_dist_green/trial22.png,,,0,16,greenverival,a,98,20,F,2021-02-22_15h06.52.352,exp11,2020.2.6,Win32,60,IwAR3R5PMcyePkaTCmI2UcelYmKvlv8dysMTiNvE4jYs1WxaZh729grXaSXYk,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.336,space,0.07,0,9,9,25,1,3_dist_green/trial1.png,,,1,3,greenverival,p,98,20,F,2021-02-22_15h06.52.352,exp11,2020.2.6,Win32,60,IwAR3R5PMcyePkaTCmI2UcelYmKvlv8dysMTiNvE4jYs1WxaZh729grXaSXYk,,,,,,,,,,,
