key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ImageFile,tarPos,tarSize,targPres,numDist,targetName,correctAns,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,colTarget,sizeTarg,posit
space,4.500155,space,20.273745,space,4.283445,space,10.39646,space,4.3896,space,18.115055,space,8.793105,p,1,0.493315,space,3.100455,0,0,0,2,1,0_dist_green/trial3.png,,,1,0,greenverival,p,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.321695,space,2.43373,0,1,1,157,1,0_targ_10_dist_green/trial8.png,,,0,10,greenverival,a,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.90346,space,0.424845,0,2,2,134,1,0_targ_4_dist_green/trial10.png,,,0,4,greenverival,a,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.571955,space,0.5089,0,3,3,142,1,0_targ_4_dist_green/trial18.png,,,0,4,greenverival,a,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.985715,space,0.74693,0,4,4,199,1,0_targ_16_dist_green/trial25.png,,,0,16,greenverival,a,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.78251,space,0.885225,0,5,5,75,1,15_dist_green/trial1.png,,,1,15,greenverival,p,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.626745,space,0.46449,0,6,6,58,1,9_dist_green/trial9.png,,,1,9,greenverival,p,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.621415,space,0.524225,0,7,7,27,1,3_dist_green/trial3.png,,,1,3,greenverival,p,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,0,0.635455,space,0.33397,0,8,8,81,1,15_dist_green/trial7.png,,,1,15,greenverival,p,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.81341,space,1.247265,0,9,9,61,1,9_dist_green/trial12.png,,,1,9,greenverival,p,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.548885,space,0.467215,0,10,10,109,1,0_targ_1_dist_green/trial10.png,,,0,1,greenverival,a,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.671465,space,0.593885,0,11,11,89,1,15_dist_green/trial15.png,,,1,15,greenverival,p,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.469435,space,0.551705,0,12,12,11,1,0_dist_green/trial12.png,,,1,0,greenverival,p,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.59929,space,0.485845,0,13,13,7,1,0_dist_green/trial8.png,,,1,0,greenverival,p,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.80151,space,0.41757,0,14,14,121,1,0_targ_1_dist_green/trial22.png,,,0,1,greenverival,a,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.59653,space,0.45653,0,15,15,118,1,0_targ_1_dist_green/trial19.png,,,0,1,greenverival,a,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.006255,space,0.488745,0,16,16,185,1,0_targ_16_dist_green/trial11.png,,,0,16,greenverival,a,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.68185,space,0.41725,0,17,17,9,1,0_dist_green/trial10.png,,,1,0,greenverival,p,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.641675,space,0.454045,0,18,18,94,1,15_dist_green/trial20.png,,,1,15,greenverival,p,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.573835,space,0.493345,0,19,19,16,1,0_dist_green/trial17.png,,,1,0,greenverival,p,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.53222,space,0.501255,0,20,20,68,1,9_dist_green/trial19.png,,,1,9,greenverival,p,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.583205,space,0.555755,0,21,21,152,1,0_targ_10_dist_green/trial3.png,,,0,10,greenverival,a,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.620535,space,0.4567,0,22,22,73,1,9_dist_green/trial24.png,,,1,9,greenverival,p,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.540675,space,0.64846,0,23,23,21,1,0_dist_green/trial22.png,,,1,0,greenverival,p,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,0,0.56479,space,1.1576,0,24,24,31,1,3_dist_green/trial7.png,,,1,3,greenverival,p,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.04421,space,0.500885,0,25,25,168,1,0_targ_10_dist_green/trial19.png,,,0,10,greenverival,a,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.017715,space,0.57445,0,26,26,177,1,0_targ_16_dist_green/trial3.png,,,0,16,greenverival,a,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.57811,space,0.480545,0,27,27,163,1,0_targ_10_dist_green/trial14.png,,,0,10,greenverival,a,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.60914,space,0.58689,0,28,28,162,1,0_targ_10_dist_green/trial13.png,,,0,10,greenverival,a,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.57749,space,0.57992,0,29,29,14,1,0_dist_green/trial15.png,,,1,0,greenverival,p,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.822385,space,0.43607,0,30,30,151,1,0_targ_10_dist_green/trial2.png,,,0,10,greenverival,a,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.48928,space,0.52995,0,31,31,133,1,0_targ_4_dist_green/trial9.png,,,0,4,greenverival,a,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.648015,space,0.408485,0,32,32,155,1,0_targ_10_dist_green/trial6.png,,,0,10,greenverival,a,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.483045,space,0.40346,0,33,33,63,1,9_dist_green/trial14.png,,,1,9,greenverival,p,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.52141,space,0.393795,0,34,34,125,1,0_targ_4_dist_green/trial1.png,,,0,4,greenverival,a,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.643435,space,0.41993,0,35,35,175,1,0_targ_16_dist_green/trial1.png,,,0,16,greenverival,a,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.582365,space,0.35799,0,36,36,45,1,3_dist_green/trial21.png,,,1,3,greenverival,p,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.692495,space,0.426455,0,37,37,145,1,0_targ_4_dist_green/trial21.png,,,0,4,greenverival,a,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.52972,space,0.39596,0,38,38,8,1,0_dist_green/trial9.png,,,1,0,greenverival,p,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.796165,space,0.43856,0,39,39,71,1,9_dist_green/trial22.png,,,1,9,greenverival,p,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.018125,space,0.40709,0,40,40,119,1,0_targ_1_dist_green/trial20.png,,,0,1,greenverival,a,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.760965,space,0.35105,0,41,41,98,1,15_dist_green/trial24.png,,,1,15,greenverival,p,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.613885,space,0.427165,0,42,42,149,1,0_targ_4_dist_green/trial25.png,,,0,4,greenverival,a,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,0,0.56027,space,3.20184,0,43,43,80,1,15_dist_green/trial6.png,,,1,15,greenverival,p,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.741065,space,0.31822,0,44,44,141,1,0_targ_4_dist_green/trial17.png,,,0,4,greenverival,a,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,0,0.50155,space,0.381065,0,45,45,26,1,3_dist_green/trial2.png,,,1,3,greenverival,p,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.832465,space,0.59424,0,46,46,116,1,0_targ_1_dist_green/trial17.png,,,0,1,greenverival,a,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.421835,space,0.38531,0,47,47,15,1,0_dist_green/trial16.png,,,1,0,greenverival,p,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.717855,space,0.6131,0,48,48,54,1,9_dist_green/trial5.png,,,1,9,greenverival,p,72,21,female,2021-02-22_17h41.53.706,exp11,2020.2.6,Win32,60,,,,,,,,,,,
