key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ImageFile,tarPos,tarSize,targPres,numDist,targetName,correctAns,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,colTarget,sizeTarg,posit
space,5.097555,space,8.878215,space,6.829025,space,21.699185,space,3.96464,space,22.77768,space,10.08156,p,1,1.174095,space,3.32475,0,0,0,36,1,3_dist_red/trial12.png,,,1,3,redHorizontal,p,32,20,male,2021-02-22_15h06.55.093,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.02559,space,0.951355,0,1,1,29,1,3_dist_red/trial5.png,,,1,3,redHorizontal,p,32,20,male,2021-02-22_15h06.55.093,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.875325,space,1.67533,0,2,2,106,1,0_targ_1_dist_red/trial7.png,,,0,1,redHorizontal,a,32,20,male,2021-02-22_15h06.55.093,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.87068,space,0.67015,0,3,3,98,1,15_dist_red/trial24.png,,,1,15,redHorizontal,p,32,20,male,2021-02-22_15h06.55.093,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.63272,space,1.83618,0,4,4,180,1,0_targ_16_dist_red/trial6.png,,,0,16,redHorizontal,a,32,20,male,2021-02-22_15h06.55.093,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.608015,space,0.46055,0,5,5,83,1,15_dist_red/trial9.png,,,1,15,redHorizontal,p,32,20,male,2021-02-22_15h06.55.093,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.81104,space,0.39521,0,6,6,170,1,0_targ_10_dist_red/trial21.png,,,0,10,redHorizontal,a,32,20,male,2021-02-22_15h06.55.093,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.928155,space,0.3569,0,7,7,150,1,0_targ_10_dist_red/trial1.png,,,0,10,redHorizontal,a,32,20,male,2021-02-22_15h06.55.093,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.69702,space,0.37663,0,8,8,108,1,0_targ_1_dist_red/trial9.png,,,0,1,redHorizontal,a,32,20,male,2021-02-22_15h06.55.093,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.751865,space,0.400765,0,9,9,99,1,15_dist_red/trial25.png,,,1,15,redHorizontal,p,32,20,male,2021-02-22_15h06.55.093,exp11,2020.2.6,Win32,60,,,,,,,,,,,
