key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ImageFile,tarPos,tarSize,targPres,numDist,targetName,correctAns,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,colTarget,sizeTarg,posit
space,3.18921,space,15.153845,space,8.533605,space,25.65279,space,8.85893,space,16.088745,space,7.84203,p,0,0.68108,space,4.71665,0,0,0,187,1,0_targ_16_dist_green/trial13.png,,,0,16,greenverival,a,33,20,female,2021-02-22_13h22.00.669,exp11,2020.2.6,Linux x86_64,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.22342,space,5.63525,0,1,1,67,1,9_dist_green/trial18.png,,,1,9,greenverival,p,33,20,female,2021-02-22_13h22.00.669,exp11,2020.2.6,Linux x86_64,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.589585,space,1.579275,0,2,2,16,1,0_dist_green/trial17.png,,,1,0,greenverival,p,33,20,female,2021-02-22_13h22.00.669,exp11,2020.2.6,Linux x86_64,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.391115,space,1.073635,0,3,3,20,1,0_dist_green/trial21.png,,,1,0,greenverival,p,33,20,female,2021-02-22_13h22.00.669,exp11,2020.2.6,Linux x86_64,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.68485,space,1.03818,0,4,4,83,1,15_dist_green/trial9.png,,,1,15,greenverival,p,33,20,female,2021-02-22_13h22.00.669,exp11,2020.2.6,Linux x86_64,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,2.400275,space,2.173525,0,5,5,199,1,0_targ_16_dist_green/trial25.png,,,0,16,greenverival,a,33,20,female,2021-02-22_13h22.00.669,exp11,2020.2.6,Linux x86_64,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.06374,space,1.6202,0,6,6,179,1,0_targ_16_dist_green/trial5.png,,,0,16,greenverival,a,33,20,female,2021-02-22_13h22.00.669,exp11,2020.2.6,Linux x86_64,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.5339,space,1.424895,0,7,7,17,1,0_dist_green/trial18.png,,,1,0,greenverival,p,33,20,female,2021-02-22_13h22.00.669,exp11,2020.2.6,Linux x86_64,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.53169,space,0.62116,0,8,8,19,1,0_dist_green/trial20.png,,,1,0,greenverival,p,33,20,female,2021-02-22_13h22.00.669,exp11,2020.2.6,Linux x86_64,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.78624,space,0.69866,0,9,9,51,1,9_dist_green/trial2.png,,,1,9,greenverival,p,33,20,female,2021-02-22_13h22.00.669,exp11,2020.2.6,Linux x86_64,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.99882,space,0.670065,0,10,10,106,1,0_targ_1_dist_green/trial7.png,,,0,1,greenverival,a,33,20,female,2021-02-22_13h22.00.669,exp11,2020.2.6,Linux x86_64,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.81568,space,0.63751,0,11,11,116,1,0_targ_1_dist_green/trial17.png,,,0,1,greenverival,a,33,20,female,2021-02-22_13h22.00.669,exp11,2020.2.6,Linux x86_64,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.19935,space,0.767635,0,12,12,197,1,0_targ_16_dist_green/trial23.png,,,0,16,greenverival,a,33,20,female,2021-02-22_13h22.00.669,exp11,2020.2.6,Linux x86_64,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.671435,space,0.883975,0,13,13,87,1,15_dist_green/trial13.png,,,1,15,greenverival,p,33,20,female,2021-02-22_13h22.00.669,exp11,2020.2.6,Linux x86_64,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.819845,space,0.70106,0,14,14,75,1,15_dist_green/trial1.png,,,1,15,greenverival,p,33,20,female,2021-02-22_13h22.00.669,exp11,2020.2.6,Linux x86_64,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.72901,space,0.515035,0,15,15,69,1,9_dist_green/trial20.png,,,1,9,greenverival,p,33,20,female,2021-02-22_13h22.00.669,exp11,2020.2.6,Linux x86_64,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.568275,space,0.52571,0,16,16,38,1,3_dist_green/trial14.png,,,1,3,greenverival,p,33,20,female,2021-02-22_13h22.00.669,exp11,2020.2.6,Linux x86_64,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.8115,space,0.424715,0,17,17,112,1,0_targ_1_dist_green/trial13.png,,,0,1,greenverival,a,33,20,female,2021-02-22_13h22.00.669,exp11,2020.2.6,Linux x86_64,60,,,,,,,,,,,
