key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ImageFile,tarPos,tarSize,targPres,numDist,targetName,correctAns,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,colTarget,sizeTarg,posit
space,7.39356,space,18.29913,space,13.299855,space,20.51144,space,11.140425,space,14.58703,space,10.69889,p,1,0.84316,space,5.6033,0,0,0,28,1,3_dist_red/trial4.png,,,1,3,redHorizontal,p,44,26,Male,2021-03-02_08h26.36.734,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.842775,space,3.987395,0,1,1,40,1,3_dist_red/trial16.png,,,1,3,redHorizontal,p,44,26,Male,2021-03-02_08h26.36.734,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.546715,space,3.04992,0,2,2,15,1,0_dist_red/trial16.png,,,1,0,redHorizontal,p,44,26,Male,2021-03-02_08h26.36.734,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.17001,space,2.015425,0,3,3,174,1,0_targ_10_dist_red/trial25.png,,,0,10,redHorizontal,a,44,26,Male,2021-03-02_08h26.36.734,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.705455,space,0.68719,0,4,4,106,1,0_targ_1_dist_red/trial7.png,,,0,1,redHorizontal,a,44,26,Male,2021-03-02_08h26.36.734,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.732455,space,0.501025,0,5,5,140,1,0_targ_4_dist_red/trial6.png,,,0,4,redHorizontal,a,44,26,Male,2021-03-02_08h26.36.734,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.661135,space,0.48226,0,6,6,113,1,0_targ_1_dist_red/trial14.png,,,0,1,redHorizontal,a,44,26,Male,2021-03-02_08h26.36.734,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.56509,space,0.55008,0,7,7,20,1,0_dist_red/trial21.png,,,1,0,redHorizontal,p,44,26,Male,2021-03-02_08h26.36.734,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.903665,space,0.468405,0,8,8,167,1,0_targ_10_dist_red/trial18.png,,,0,10,redHorizontal,a,44,26,Male,2021-03-02_08h26.36.734,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.83067,space,0.518075,0,9,9,9,1,0_dist_red/trial10.png,,,1,0,redHorizontal,p,44,26,Male,2021-03-02_08h26.36.734,exp11,2020.2.6,Win32,60,,,,,,,,,,,
