key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ImageFile,tarPos,tarSize,targPres,numDist,targetName,correctAns,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,colTarget,sizeTarg,posit
space,1.048,space,0.488,space,0.426,space,0.397,space,0.321,space,0.423,space,18.619,p,1,1.44,space,2.472,0,0,0,72,1,9_dist_green/trial23.png,,,1,9,greenverival,p,62,19,F,2021-02-19_15h36.01.078,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.898,space,0.54,0,1,1,35,1,3_dist_green/trial11.png,,,1,3,greenverival,p,62,19,F,2021-02-19_15h36.01.078,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.644,space,0.386,0,2,2,47,1,3_dist_green/trial23.png,,,1,3,greenverival,p,62,19,F,2021-02-19_15h36.01.078,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.982,space,0.313,0,3,3,193,1,0_targ_16_dist_green/trial19.png,,,0,16,greenverival,a,62,19,F,2021-02-19_15h36.01.078,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.664,space,0.261,0,4,4,85,1,15_dist_green/trial11.png,,,1,15,greenverival,p,62,19,F,2021-02-19_15h36.01.078,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.543,space,0.39,0,5,5,185,1,0_targ_16_dist_green/trial11.png,,,0,16,greenverival,a,62,19,F,2021-02-19_15h36.01.078,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.011,space,0.357,0,6,6,155,1,0_targ_10_dist_green/trial6.png,,,0,10,greenverival,a,62,19,F,2021-02-19_15h36.01.078,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.56,space,0.38,0,7,7,34,1,3_dist_green/trial10.png,,,1,3,greenverival,p,62,19,F,2021-02-19_15h36.01.078,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.944,space,0.29,0,8,8,164,1,0_targ_10_dist_green/trial15.png,,,0,10,greenverival,a,62,19,F,2021-02-19_15h36.01.078,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.891,space,0.53,0,9,9,161,1,0_targ_10_dist_green/trial12.png,,,0,10,greenverival,a,62,19,F,2021-02-19_15h36.01.078,exp11,2020.2.6,MacIntel,60,,,,,,,,,,,
