key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ImageFile,tarPos,tarSize,targPres,numDist,targetName,correctAns,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,colTarget,sizeTarg,posit
space,10.18742,space,27.375445,space,21.093655,space,28.04752,space,12.197465,space,22.675465,space,12.614805,a,1,4.719575,space,7.21774,0,0,0,157,1,0_targ_10_dist_green/trial8.png,,,0,10,greenverival,a,75,53,female,2021-02-19_18h03.34.079,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.99619,space,0.966415,0,1,1,83,1,15_dist_green/trial9.png,,,1,15,greenverival,p,75,53,female,2021-02-19_18h03.34.079,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.14373,space,0.76586,0,2,2,7,1,0_dist_green/trial8.png,,,1,0,greenverival,p,75,53,female,2021-02-19_18h03.34.079,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.427095,space,1.40176,0,3,3,160,1,0_targ_10_dist_green/trial11.png,,,0,10,greenverival,a,75,53,female,2021-02-19_18h03.34.079,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,2.69026,space,0.824305,0,4,4,141,1,0_targ_4_dist_green/trial17.png,,,0,4,greenverival,a,75,53,female,2021-02-19_18h03.34.079,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.212775,space,0.67035,0,5,5,43,1,3_dist_green/trial19.png,,,1,3,greenverival,p,75,53,female,2021-02-19_18h03.34.079,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.486135,space,0.72063,0,6,6,55,1,9_dist_green/trial6.png,,,1,9,greenverival,p,75,53,female,2021-02-19_18h03.34.079,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.025785,space,0.85135,0,7,7,111,1,0_targ_1_dist_green/trial12.png,,,0,1,greenverival,a,75,53,female,2021-02-19_18h03.34.079,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.03346,space,0.467765,0,8,8,106,1,0_targ_1_dist_green/trial7.png,,,0,1,greenverival,a,75,53,female,2021-02-19_18h03.34.079,exp11,2020.2.6,Win32,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.64348,space,0.45963,0,9,9,150,1,0_targ_10_dist_green/trial1.png,,,0,10,greenverival,a,75,53,female,2021-02-19_18h03.34.079,exp11,2020.2.6,Win32,60,,,,,,,,,,,
