key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ImageFile,tarPos,tarSize,targPres,numDist,targetName,correctAns,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,fbclid,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,colTarget,sizeTarg,posit
space,1.877,space,26.252,space,14.584,space,26.674,space,5.988,space,19.662,space,8.937,p,1,1.211,space,1.633,0,0,0,25,1,3_dist_green/trial1.png,,,1,3,greenverival,p,82,23,female,2021-03-02_13h15.41.328,exp11,2020.2.6,MacIntel,60,IwAR3GL60oPAnBkY7WQ984XcOwOfLGElnCJkT7eARhQbioXZf8HO34PhEWrpA,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.956,space,0.451,0,1,1,23,1,0_dist_green/trial24.png,,,1,0,greenverival,p,82,23,female,2021-03-02_13h15.41.328,exp11,2020.2.6,MacIntel,60,IwAR3GL60oPAnBkY7WQ984XcOwOfLGElnCJkT7eARhQbioXZf8HO34PhEWrpA,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.759,space,0.438,0,2,2,41,1,3_dist_green/trial17.png,,,1,3,greenverival,p,82,23,female,2021-03-02_13h15.41.328,exp11,2020.2.6,MacIntel,60,IwAR3GL60oPAnBkY7WQ984XcOwOfLGElnCJkT7eARhQbioXZf8HO34PhEWrpA,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.51,space,0.341,0,3,3,10,1,0_dist_green/trial11.png,,,1,0,greenverival,p,82,23,female,2021-03-02_13h15.41.328,exp11,2020.2.6,MacIntel,60,IwAR3GL60oPAnBkY7WQ984XcOwOfLGElnCJkT7eARhQbioXZf8HO34PhEWrpA,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.038,space,0.25,0,4,4,95,1,15_dist_green/trial21.png,,,1,15,greenverival,p,82,23,female,2021-03-02_13h15.41.328,exp11,2020.2.6,MacIntel,60,IwAR3GL60oPAnBkY7WQ984XcOwOfLGElnCJkT7eARhQbioXZf8HO34PhEWrpA,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.093,space,0.31,0,5,5,104,1,0_targ_1_dist_green/trial5.png,,,0,1,greenverival,a,82,23,female,2021-03-02_13h15.41.328,exp11,2020.2.6,MacIntel,60,IwAR3GL60oPAnBkY7WQ984XcOwOfLGElnCJkT7eARhQbioXZf8HO34PhEWrpA,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.387,space,0.318,0,6,6,81,1,15_dist_green/trial7.png,,,1,15,greenverival,p,82,23,female,2021-03-02_13h15.41.328,exp11,2020.2.6,MacIntel,60,IwAR3GL60oPAnBkY7WQ984XcOwOfLGElnCJkT7eARhQbioXZf8HO34PhEWrpA,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.635,space,0.451,0,7,7,137,1,0_targ_4_dist_green/trial13.png,,,0,4,greenverival,a,82,23,female,2021-03-02_13h15.41.328,exp11,2020.2.6,MacIntel,60,IwAR3GL60oPAnBkY7WQ984XcOwOfLGElnCJkT7eARhQbioXZf8HO34PhEWrpA,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.444,space,0.514,0,8,8,152,1,0_targ_10_dist_green/trial3.png,,,0,10,greenverival,a,82,23,female,2021-03-02_13h15.41.328,exp11,2020.2.6,MacIntel,60,IwAR3GL60oPAnBkY7WQ984XcOwOfLGElnCJkT7eARhQbioXZf8HO34PhEWrpA,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.944,space,0.417,0,9,9,73,1,9_dist_green/trial24.png,,,1,9,greenverival,p,82,23,female,2021-03-02_13h15.41.328,exp11,2020.2.6,MacIntel,60,IwAR3GL60oPAnBkY7WQ984XcOwOfLGElnCJkT7eARhQbioXZf8HO34PhEWrpA,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.837,space,0.343,0,10,10,146,1,0_targ_4_dist_green/trial22.png,,,0,4,greenverival,a,82,23,female,2021-03-02_13h15.41.328,exp11,2020.2.6,MacIntel,60,IwAR3GL60oPAnBkY7WQ984XcOwOfLGElnCJkT7eARhQbioXZf8HO34PhEWrpA,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.637,space,0.338,0,11,11,47,1,3_dist_green/trial23.png,,,1,3,greenverival,p,82,23,female,2021-03-02_13h15.41.328,exp11,2020.2.6,MacIntel,60,IwAR3GL60oPAnBkY7WQ984XcOwOfLGElnCJkT7eARhQbioXZf8HO34PhEWrpA,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.354,space,0.326,0,12,12,164,1,0_targ_10_dist_green/trial15.png,,,0,10,greenverival,a,82,23,female,2021-03-02_13h15.41.328,exp11,2020.2.6,MacIntel,60,IwAR3GL60oPAnBkY7WQ984XcOwOfLGElnCJkT7eARhQbioXZf8HO34PhEWrpA,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.857,space,0.238,0,13,13,32,1,3_dist_green/trial8.png,,,1,3,greenverival,p,82,23,female,2021-03-02_13h15.41.328,exp11,2020.2.6,MacIntel,60,IwAR3GL60oPAnBkY7WQ984XcOwOfLGElnCJkT7eARhQbioXZf8HO34PhEWrpA,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.028,space,0.243,0,14,14,151,1,0_targ_10_dist_green/trial2.png,,,0,10,greenverival,a,82,23,female,2021-03-02_13h15.41.328,exp11,2020.2.6,MacIntel,60,IwAR3GL60oPAnBkY7WQ984XcOwOfLGElnCJkT7eARhQbioXZf8HO34PhEWrpA,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.197,space,0.237,0,15,15,187,1,0_targ_16_dist_green/trial13.png,,,0,16,greenverival,a,82,23,female,2021-03-02_13h15.41.328,exp11,2020.2.6,MacIntel,60,IwAR3GL60oPAnBkY7WQ984XcOwOfLGElnCJkT7eARhQbioXZf8HO34PhEWrpA,,,,,,,,,,,
