trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ImageFile,tarPos,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,background.started,background.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,6.260190654778853,None,space,0.69114245667879,6.260190654778853,None,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_11_1456,exp3,2020.2.2,59.97577953609444,
,,,,,,,,,,,,7.144319076352986,None,7.144319076352986,None,space,1.167014931095764,7.144319076352986,None,8.479260612730286,None,-0.12685185185185185,-0.12222222222222222,1,0,0,0.7189211588993203,image_3,0.016041049326304346,None,8.479260612730286,None,,,,,,,
