ImageFile,tarPos,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,background.started,background.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,6.25221598581993,None,space,0.8604069733919459,6.25221598581993,None,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_11_1331,exp3,2020.2.2,59.878786949631944,
0_dist_red/trial21.png,"[-8, -8]",0,0,0,20,,,,,,,7.320085631457914,None,7.320085631457914,None,space,1.024329764288268,7.320085631457914,None,8.521146744664293,None,-0.24814814814814815,-0.2962962962962963,1,0,0,3.095377949583053,background,0.007667918922379613,None,8.521146744664293,None,11.557558671629522,None,,001,2021_Jan_11_1331,exp3,2020.2.2,59.878786949631944,
9_dist_red/trial18.png,"[0, 8]",0,1,1,67,,,,,,,13.676241752058559,None,13.676241752058559,None,space,0.7963357034532237,13.676241752058559,None,14.64387715918565,None,-0.11666666666666667,-0.08425925925925926,1,0,0,0.6932173234090442,background,0.008028876618482172,None,14.64387715918565,None,15.261422646894061,None,,001,2021_Jan_11_1331,exp3,2020.2.2,59.878786949631944,
3_dist_red/trial11.png,"[4, 4]",0,2,2,35,,,,,,,17.413328554699547,None,17.413328554699547,None,space,0.4272423856527894,17.413328554699547,None,18.014003110380145,None,0.025,-0.001851851851851852,1,0,0,0.5238260875121341,background,0.005878170377400238,None,18.014003110380145,None,18.464230308927654,None,,001,2021_Jan_11_1331,exp3,2020.2.2,59.878786949631944,
9_dist_red/trial15.png,"[4, 4]",0,3,3,64,,,,,,,20.616445334751916,None,20.616445334751916,None,space,0.7599810561223421,20.616445334751916,None,21.55068447562371,None,0.03425925925925926,0.000925925925925926,1,0,0,0.523324970723479,background,0.006107288914790843,None,21.55068447562371,None,22.001287351762585,None,,001,2021_Jan_11_1331,exp3,2020.2.2,59.878786949631944,
9_dist_red/trial22.png,"[0, -8]",0,4,4,71,,,,,,,24.15337405840546,None,24.15337405840546,None,space,1.1911405366990948,24.15337405840546,None,25.52139794305549,None,0.03425925925925926,0.000925925925925926,1,0,0,0.45123519209300866,background,0.01575183517707046,None,25.52139794305549,None,25.905058847623877,None,,001,2021_Jan_11_1331,exp3,2020.2.2,59.878786949631944,
3_dist_red/trial8.png,"[4, -8]",0,5,5,32,,,,,,,28.057229073732742,None,28.057229073732742,None,space,1.559253060775518,28.057229073732742,None,29.79227364945109,None,0.12037037037037036,-0.22407407407407406,1,0,0,3.409396419861878,image_3,0.005602652141533326,None,29.79227364945109,None,33.14571234744653,None,,001,2021_Jan_11_1331,exp3,2020.2.2,59.878786949631944,
3_dist_red/trial21.png,"[-8, -8]",0,6,6,45,,,,,,,35.26434422819875,None,35.26434422819875,None,space,1.3523945446722792,35.26434422819875,None,36.78249163205328,None,-0.2101851851851852,-0.24166666666666667,1,0,0,0.7421987699271995,image_3,0.007194961952336598,None,36.78249163205328,None,37.44983712104295,None,,001,2021_Jan_11_1331,exp3,2020.2.2,59.878786949631944,
9_dist_red/trial8.png,"[8, -4]",0,7,7,57,,,,,,,39.60191006778041,None,39.60191006778041,None,space,2.702673902887909,39.60191006778041,None,42.471365943260025,None,0.18981481481481483,-0.1175925925925926,1,0,0,1.1547244497633073,image_3,0.0017844365793280303,None,42.471365943260025,None,43.555944281957636,None,,001,2021_Jan_11_1331,exp3,2020.2.2,59.878786949631944,
15_dist_red/trial24.png,"[-4, -8]",0,8,8,98,,,,,,,45.691160696573206,None,45.691160696573206,None,space,0.8534361380079645,45.691160696573206,None,46.725651675827976,None,0.003703703703703704,-0.012962962962962963,1,0,0,0.7258356746533536,background,0.007718478598690126,None,46.725651675827976,None,47.3762148722235,None,,001,2021_Jan_11_1331,exp3,2020.2.2,59.878786949631944,
0_dist_red/trial23.png,"[-8, -4]",0,9,9,22,,,,,,,49.528304138853855,None,49.528304138853855,None,space,1.7202718702610582,49.528304138853855,None,51.41352439344337,None,-0.32222222222222224,-0.10833333333333334,1,0,0,0.7048914886981947,image_3,0.003545705316355452,None,51.41352439344337,None,52.047486096089415,None,,001,2021_Jan_11_1331,exp3,2020.2.2,59.878786949631944,
3_dist_red/trial10.png,"[8, 4]",0,10,10,34,,,,,,,54.19955776283314,None,54.19955776283314,None,space,0.9209813057168503,54.19955776283314,None,55.300546876504086,None,0.23796296296296296,0.11481481481481481,1,0,0,0.8780171006874298,image_3,0.009465347422519699,None,55.300546876504086,None,56.10160414973507,None,,001,2021_Jan_11_1331,exp3,2020.2.2,59.878786949631944,
15_dist_red/trial23.png,"[-8, 4]",0,11,11,97,,,,,,,58.25362493680586,None,58.25362493680586,None,space,0.06738004876388004,58.25362493680586,None,58.48700520316925,None,0.06851851851851852,-0.06018518518518518,1,0,0,0.5340813818766037,background,0.01441712373343762,None,58.48700520316925,None,58.954276452634076,None,,001,2021_Jan_11_1331,exp3,2020.2.2,59.878786949631944,
