ImageFile,tarPos,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,background.started,background.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,6.295449309123796,None,space,0.5428970054563251,6.295449309123796,None,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_11_1329,exp2,2020.2.2,59.7922877042013,
0_dist_red/trial9.png,"[8, 0]",0,0,0,8,,,,,,,7.046355543323443,None,7.046355543323443,None,space,1.6880656763751176,7.046355543323443,None,8.914935904409504,None,0.27314814814814814,-0.08703703703703704,1,0,0,1.1913958950681263,background,0.007112210478226189,None,8.914935904409504,None,,001,2021_Jan_11_1329,exp2,2020.2.2,59.7922877042013,
0_dist_red/trial22.png,"[-4, -8]",0,1,1,21,,,,,,,10.166096536981058,None,10.166096536981058,None,space,0.5603378538362449,10.166096536981058,None,10.900240638460673,None,-0.12777777777777777,-0.23981481481481481,1,0,0,0.8083215467413538,image_3,0.006713173046591692,None,10.900240638460673,None,,001,2021_Jan_11_1329,exp2,2020.2.2,59.7922877042013,
15_dist_red/trial1.png,"[-8, -8]",0,2,2,75,,,,,,,11.767667406929831,None,11.767667406929831,None,space,0.4388160715752747,11.767667406929831,None,12.368242123251548,None,-0.23981481481481481,-0.2537037037037037,1,0,0,0.7456797076520161,image_3,0.01168434122519102,None,12.368242123251548,None,,001,2021_Jan_11_1329,exp2,2020.2.2,59.7922877042013,
0_dist_red/trial11.png,"[4, 4]",0,3,3,10,,,,,,,13.1856804116469,None,13.1856804116469,None,space,0.4527865421696333,13.1856804116469,None,13.819745473629155,None,0.13333333333333333,0.1398148148148148,1,0,0,0.7938870791185764,image_3,0.009676034074800555,None,13.819745473629155,None,,001,2021_Jan_11_1329,exp2,2020.2.2,59.7922877042013,
9_dist_red/trial13.png,"[8, 8]",0,4,4,62,,,,,,,14.670524348643085,None,14.670524348643085,None,space,0.5358269707066938,14.670524348643085,None,15.354516131097625,None,0.22314814814814815,0.24074074074074073,1,0,0,0.7122194417897845,image_3,0.010924346082902048,None,15.354516131097625,None,,001,2021_Jan_11_1329,exp2,2020.2.2,59.7922877042013,
3_dist_red/trial2.png,"[-4, 0]",0,5,5,26,,,,,,,16.122029619007662,None,16.122029619007662,None,space,0.6923450089889229,16.122029619007662,None,16.989440387580544,None,-0.10740740740740741,-0.018518518518518517,1,0,0,0.9587532239747816,image_3,0.006544854106323328,None,16.989440387580544,None,,001,2021_Jan_11_1329,exp2,2020.2.2,59.7922877042013,
9_dist_red/trial18.png,"[0, 8]",0,6,6,67,,,,,,,18.007231313720695,None,18.007231313720695,None,space,0.8553906855013338,18.007231313720695,None,19.041474614561594,None,-0.000925925925925926,0.24537037037037038,1,0,0,0.676852628144843,image_3,0.009398915848578326,None,19.041474614561594,None,,001,2021_Jan_11_1329,exp2,2020.2.2,59.7922877042013,
0_dist_red/trial16.png,"[-8, 4]",0,7,7,15,,,,,,,19.775628955976572,None,19.775628955976572,None,space,0.5746881619998021,19.775628955976572,None,20.526249432004988,None,-0.23425925925925925,0.10092592592592593,1,0,0,0.670925626080134,image_3,0.003212395437003579,None,20.526249432004988,None,,001,2021_Jan_11_1329,exp2,2020.2.2,59.7922877042013,
3_dist_red/trial15.png,"[4, 0]",0,8,8,39,,,,,,,21.26033593385364,None,21.26033593385364,None,space,0.6501395191080519,21.26033593385364,None,22.07774414243613,None,0.11481481481481481,-0.002777777777777778,1,0,0,0.8869757633510744,image_3,0.0005304926016833633,None,22.07774414243613,None,,001,2021_Jan_11_1329,exp2,2020.2.2,59.7922877042013,
3_dist_red/trial21.png,"[-8, -8]",0,9,9,45,,,,,,,23.02876973587263,None,23.02876973587263,None,space,1.3856599317732616,23.02876973587263,None,24.580306686038966,None,-0.2537037037037037,-0.23333333333333334,1,0,0,0.7093170603693579,image_3,0.007531087801908143,None,24.580306686038966,None,,001,2021_Jan_11_1329,exp2,2020.2.2,59.7922877042013,
0_dist_red/trial10.png,"[8, 4]",0,10,10,9,,,,,,,25.347582095477264,None,25.347582095477264,None,space,0.4349764161524945,25.347582095477264,None,25.9483526505428,None,0.22685185185185186,0.12129629629629629,1,0,0,0.7757268753484823,image_3,0.008458761862129904,None,25.9483526505428,None,,001,2021_Jan_11_1329,exp2,2020.2.2,59.7922877042013,
