21.4403 	EXP 	image_3: autoDraw = False
21.4403 	EXP 	background: autoDraw = False
21.4403 	EXP 	text_3: text = 'Your answer was correct.'
21.4403 	EXP 	text_3: autoDraw = True
21.5450 	DATA 	Mouse:  Left button up, pos=(1105,421)
22.3645 	EXP 	New trial (rep=0, index=5): OrderedDict([('ImageFile', '3_dist_red/trial6.png'), ('tarPos', [-4, 8])])
22.4520 	EXP 	window1: mouseVisible = False
22.4861 	DATA 	Keypress: space
22.5246 	EXP 	text_3: autoDraw = False
22.5246 	EXP 	image: image = '3_dist_red/trial6.png'
22.5246 	EXP 	image_2: pos = array([-4.,  8.])
22.5246 	EXP 	image_2: image = '3_dist_red/trial6.png'
22.5246 	EXP 	image: autoDraw = True
22.5246 	EXP 	image_2: autoDraw = True
23.2686 	EXP 	window1: mouseVisible = True
23.3011 	DATA 	Keypress: space
23.3753 	EXP 	image: autoDraw = False
23.3753 	EXP 	image_2: autoDraw = False
23.3753 	EXP 	image_3: pos = array([-4.,  8.])
23.3753 	EXP 	image_3: image = '3_dist_red/trial6.png'
23.3753 	EXP 	background: image = '3_dist_red/trial6.png'
23.3753 	EXP 	image_3: autoDraw = True
23.3753 	EXP 	background: autoDraw = True
24.4104 	DATA 	Mouse: Left button down, pos=(829,757)
24.4433 	EXP 	image_3: autoDraw = False
24.4433 	EXP 	background: autoDraw = False
24.4433 	EXP 	text_3: text = 'You did not click on the target. Try to be more accurate.'
24.4433 	EXP 	text_3: autoDraw = True
24.5479 	DATA 	Mouse:  Left button up, pos=(829,757)
25.4497 	DATA 	Keypress: space
25.4668 	EXP 	New trial (rep=0, index=6): OrderedDict([('ImageFile', '0_dist_red/trial1.png'), ('tarPos', [8, 8])])
25.5620 	EXP 	window1: mouseVisible = False
25.6276 	EXP 	text_3: autoDraw = False
25.6276 	EXP 	image: image = '0_dist_red/trial1.png'
25.6276 	EXP 	image_2: pos = array([8., 8.])
25.6276 	EXP 	image_2: image = '0_dist_red/trial1.png'
25.6276 	EXP 	image: autoDraw = True
25.6276 	EXP 	image_2: autoDraw = True
26.2703 	EXP 	window1: mouseVisible = True
26.3030 	DATA 	Keypress: space
26.3783 	EXP 	image: autoDraw = False
26.3783 	EXP 	image_2: autoDraw = False
26.3783 	EXP 	image_3: pos = array([8., 8.])
26.3783 	EXP 	image_3: image = '0_dist_red/trial1.png'
26.3783 	EXP 	background: image = '0_dist_red/trial1.png'
26.3783 	EXP 	image_3: autoDraw = True
26.3783 	EXP 	background: autoDraw = True
27.1964 	DATA 	Mouse: Left button down, pos=(1208,790)
27.2292 	EXP 	image_3: autoDraw = False
27.2292 	EXP 	background: autoDraw = False
27.2292 	EXP 	text_3: text = 'Your answer was correct.'
27.2292 	EXP 	text_3: autoDraw = True
27.3336 	DATA 	Mouse:  Left button up, pos=(1208,790)
28.1529 	EXP 	New trial (rep=0, index=7): OrderedDict([('ImageFile', '15_dist_red/trial8.png'), ('tarPos', [8, -4])])
28.2406 	EXP 	window1: mouseVisible = False
28.2744 	DATA 	Keypress: space
28.3137 	EXP 	text_3: autoDraw = False
28.3137 	EXP 	image: image = '15_dist_red/trial8.png'
28.3137 	EXP 	image_2: pos = array([ 8., -4.])
28.3137 	EXP 	image_2: image = '15_dist_red/trial8.png'
28.3137 	EXP 	image: autoDraw = True
28.3137 	EXP 	image_2: autoDraw = True
29.3999 	EXP 	window1: mouseVisible = True
29.4337 	DATA 	Keypress: space
29.4981 	EXP 	image: autoDraw = False
29.4981 	EXP 	image_2: autoDraw = False
29.4981 	EXP 	image_3: pos = array([ 8., -4.])
29.4981 	EXP 	image_3: image = '15_dist_red/trial8.png'
29.4981 	EXP 	background: image = '15_dist_red/trial8.png'
