ImageFile,tarPos,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,background.started,background.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,6.306311319611268,None,space,1.7501779188605724,6.306311319611268,None,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_11_1521,exp3,2020.2.2,59.773302831816814,
0_dist_red/trial2.png,"[-4, 0]",0,0,0,1,,,,,,,8.25844698594301,None,8.25844698594301,None,space,1.4059615618461976,8.25844698594301,None,9.843354602533509,None,-0.4824074074074074,0.19444444444444445,1,0,0,1.4576895507780137,background,0.00494889632682316,None,9.843354602533509,None,11.244758113549324,None,,001,2021_Jan_11_1521,exp3,2020.2.2,59.773302831816814,
3_dist_red/trial21.png,"[-8, -8]",0,1,1,45,,,,,,,13.380154687009053,None,13.380154687009053,None,space,1.8042367728921818,13.380154687009053,None,15.365462301037041,None,-0.23148148148148148,-0.2388888888888889,1,0,0,1.2742132850253256,image_3,0.004264100702130236,None,15.365462301037041,None,16.566686293212115,None,,001,2021_Jan_11_1521,exp3,2020.2.2,59.773302831816814,
3_dist_red/trial12.png,"[4, -4]",0,2,2,36,,,,,,,18.70199902720924,None,18.70199902720924,None,space,2.690353661746485,18.70199902720924,None,21.571453302691225,None,0.12037037037037036,-0.14722222222222223,1,0,0,1.320095551389386,image_3,5.964761658105999e-05,None,21.571453302691225,None,22.8061993203155,None,,001,2021_Jan_11_1521,exp3,2020.2.2,59.773302831816814,
9_dist_red/trial20.png,"[4, 0]",0,3,3,69,,,,,,,24.95823482729611,None,24.95823482729611,None,space,3.498070412359084,24.95823482729611,None,28.6283130988013,None,0.11944444444444445,0.002777777777777778,1,0,0,0.858248907214147,image_3,0.005546012514969334,None,28.6283130988013,None,29.395941785973264,None,,001,2021_Jan_11_1521,exp3,2020.2.2,59.773302831816814,
9_dist_red/trial12.png,"[-8, -4]",0,4,4,61,,,,,,,31.548063692389405,None,31.548063692389405,None,space,1.1643547881394625,31.548063692389405,None,32.88271179064759,None,0.2851851851851852,0.11944444444444445,1,0,0,0.7213073836319381,background,0.0011889204033650458,None,32.88271179064759,None,33.53332554671215,None,,001,2021_Jan_11_1521,exp3,2020.2.2,59.773302831816814,
0_dist_red/trial21.png,"[-8, -8]",0,5,5,20,,,,,,,35.66872628015699,None,35.66872628015699,None,space,0.9155435805150773,35.66872628015699,None,36.75306046041078,None,-0.23055555555555557,-0.20277777777777778,1,0,0,0.7585202654736349,background,0.006792724525439553,None,36.75306046041078,None,37.420527868613135,None,,001,2021_Jan_11_1521,exp3,2020.2.2,59.773302831816814,
3_dist_red/trial25.png,"[4, 8]",0,6,6,49,,,,,,,39.5726401751017,None,39.5726401751017,None,space,1.219813633200829,39.5726401751017,None,40.974007846351014,None,-0.016666666666666666,0.22962962962962963,0,0,1,0.382713070634054,background,0.013367530453251675,None,40.974007846351014,None,41.27429712450248,None,,001,2021_Jan_11_1521,exp3,2020.2.2,59.773302831816814,
15_dist_red/trial9.png,"[0, 0]",0,7,7,83,,,,,,,43.4264494307281,None,43.4264494307281,None,space,1.1820455549022881,43.4264494307281,None,44.77776174232713,None,-0.012962962962962963,-0.013888888888888888,0,0,1,1.857849229767453,image_3,0.005168414922081865,None,44.77776174232713,None,46.5629810369137,None,,001,2021_Jan_11_1521,exp3,2020.2.2,59.773302831816814,
15_dist_red/trial19.png,"[4, 8]",0,8,8,93,,,,,,,48.71488246474473,None,48.71488246474473,None,space,2.42150482237048,48.71488246474473,None,51.31753236778604,None,0.04537037037037037,0.08055555555555556,0,0,1,0.7591164216573816,background,0.007199441926786676,None,51.31753236778604,None,52.00164350947307,None,,001,2021_Jan_11_1521,exp3,2020.2.2,59.773302831816814,
