key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ImageFile,tarPos,tarSize,targPres,numDist,targetName,correctAns,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,colTarget,sizeTarg,posit
space,1.7495,space,9.276,space,5.3469,space,11.4772,space,3.0584,space,13.0908,space,9.0572,p,0,1.3283,space,3.2602,0,0,0,100,1,0_targ_1_dist_red/trial1.png,,,0,1,redHorizontal,a,80,31,female,2021-03-02_13h34.38.016,exp11,2020.2.6,Linux armv8l,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.2143,space,4.9279,0,1,1,194,1,0_targ_16_dist_red/trial20.png,,,0,16,redHorizontal,a,80,31,female,2021-03-02_13h34.38.016,exp11,2020.2.6,Linux armv8l,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.854,space,3.35,0,2,2,107,1,0_targ_1_dist_red/trial8.png,,,0,1,redHorizontal,a,80,31,female,2021-03-02_13h34.38.016,exp11,2020.2.6,Linux armv8l,60,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.7261,space,1.2868,0,3,3,145,1,0_targ_4_dist_red/trial21.png,,,0,4,redHorizontal,a,80,31,female,2021-03-02_13h34.38.016,exp11,2020.2.6,Linux armv8l,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.7096,space,0.6825,0,4,4,9,1,0_dist_red/trial10.png,,,1,0,redHorizontal,p,80,31,female,2021-03-02_13h34.38.016,exp11,2020.2.6,Linux armv8l,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.0539,space,0.7082,0,5,5,49,1,3_dist_red/trial25.png,,,1,3,redHorizontal,p,80,31,female,2021-03-02_13h34.38.016,exp11,2020.2.6,Linux armv8l,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.9338,space,0.6513,0,6,6,74,1,9_dist_red/trial25.png,,,1,9,redHorizontal,p,80,31,female,2021-03-02_13h34.38.016,exp11,2020.2.6,Linux armv8l,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.29,space,0.4511,0,7,7,86,1,15_dist_red/trial12.png,,,1,15,redHorizontal,p,80,31,female,2021-03-02_13h34.38.016,exp11,2020.2.6,Linux armv8l,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.4011,space,0.393,0,8,8,98,1,15_dist_red/trial24.png,,,1,15,redHorizontal,p,80,31,female,2021-03-02_13h34.38.016,exp11,2020.2.6,Linux armv8l,60,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.6231,space,0.4196,0,9,9,5,1,0_dist_red/trial6.png,,,1,0,redHorizontal,p,80,31,female,2021-03-02_13h34.38.016,exp11,2020.2.6,Linux armv8l,60,,,,,,,,,,,
