key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ImageFile,tarPos,tarSize,targPres,numDist,targetName,correctAns,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,fbclid,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,colTarget,sizeTarg,posit
space,2.079740001,space,20.378885,space,11.92613,space,34.312075,space,9.27805,space,12.47236,space,8.359715,p,0,1.43127,space,6.565059999,0,0,0,105,1,0_targ_1_dist_green/trial6.png,,,0,1,greenverival,a,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.593975,space,2.58258,0,1,1,63,1,9_dist_green/trial14.png,,,1,9,greenverival,p,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.812099999,space,0.636415001,0,2,2,30,1,3_dist_green/trial6.png,,,1,3,greenverival,p,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.613884998,space,0.785935,0,3,3,85,1,15_dist_green/trial11.png,,,1,15,greenverival,p,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.582234999,space,0.912095001,0,4,4,43,1,3_dist_green/trial19.png,,,1,3,greenverival,p,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,0,0.569839999,space,2.027670002,0,5,5,175,1,0_targ_16_dist_green/trial1.png,,,0,16,greenverival,a,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.112775002,space,1.30009,0,6,6,97,1,15_dist_green/trial23.png,,,1,15,greenverival,p,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.88954,space,0.723100001,0,7,7,78,1,15_dist_green/trial4.png,,,1,15,greenverival,p,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.9629,space,0.917084999,0,8,8,98,1,15_dist_green/trial24.png,,,1,15,greenverival,p,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,0,17.307915,space,0.184330001,0,9,9,165,1,0_targ_10_dist_green/trial16.png,,,0,10,greenverival,a,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.152025001,space,0.941465,0,10,10,19,1,0_dist_green/trial20.png,,,1,0,greenverival,p,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,21.558935,space,2.349909998,0,11,11,129,1,0_targ_4_dist_green/trial5.png,,,0,4,greenverival,a,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,2.649359999,space,1.004420001,0,12,12,91,1,15_dist_green/trial17.png,,,1,15,greenverival,p,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.019979998,space,0.799945001,0,13,13,87,1,15_dist_green/trial13.png,,,1,15,greenverival,p,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.961620001,space,0.845854999,0,14,14,20,1,0_dist_green/trial21.png,,,1,0,greenverival,p,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.29586,space,0.944639999,0,15,15,174,1,0_targ_10_dist_green/trial25.png,,,0,10,greenverival,a,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.103219999,space,0.833725,0,16,16,189,1,0_targ_16_dist_green/trial15.png,,,0,16,greenverival,a,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.046325,space,0.817115,0,17,17,0,1,0_dist_green/trial1.png,,,1,0,greenverival,p,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.454064999,space,0.823309999,0,18,18,180,1,0_targ_16_dist_green/trial6.png,,,0,16,greenverival,a,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,2.012445001,space,0.475300001,0,19,19,73,1,9_dist_green/trial24.png,,,1,9,greenverival,p,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.6143,space,0.46682,0,20,20,147,1,0_targ_4_dist_green/trial23.png,,,0,4,greenverival,a,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.805204999,space,0.624244999,0,21,21,21,1,0_dist_green/trial22.png,,,1,0,greenverival,p,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.63277,space,0.467319999,0,22,22,163,1,0_targ_10_dist_green/trial14.png,,,0,10,greenverival,a,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.972200001,space,0.460055001,0,23,23,169,1,0_targ_10_dist_green/trial20.png,,,0,10,greenverival,a,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.34616,space,0.524900001,0,24,24,76,1,15_dist_green/trial2.png,,,1,15,greenverival,p,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.614474999,space,0.412945,0,25,25,172,1,0_targ_10_dist_green/trial23.png,,,0,10,greenverival,a,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.603794999,space,0.58371,0,26,26,185,1,0_targ_16_dist_green/trial11.png,,,0,16,greenverival,a,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.59633,space,0.376605,0,27,27,148,1,0_targ_4_dist_green/trial24.png,,,0,4,greenverival,a,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.521199999,space,0.384930002,0,28,28,152,1,0_targ_10_dist_green/trial3.png,,,0,10,greenverival,a,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.57896,space,0.483525001,0,29,29,53,1,9_dist_green/trial4.png,,,1,9,greenverival,p,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,2.030185001,space,0.39016,0,30,30,46,1,3_dist_green/trial22.png,,,1,3,greenverival,p,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.045775,space,0.441920001,0,31,31,55,1,9_dist_green/trial6.png,,,1,9,greenverival,p,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.32869,space,0.417129999,0,32,32,95,1,15_dist_green/trial21.png,,,1,15,greenverival,p,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.087245001,space,0.418679999,0,33,33,71,1,9_dist_green/trial22.png,,,1,9,greenverival,p,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.655025,space,0.466869999,0,34,34,110,1,0_targ_1_dist_green/trial11.png,,,0,1,greenverival,a,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.172924999,space,0.396934999,0,35,35,137,1,0_targ_4_dist_green/trial13.png,,,0,4,greenverival,a,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,1.287205001,space,0.45015,0,36,36,82,1,15_dist_green/trial8.png,,,1,15,greenverival,p,53,20,F,2021-02-22_14h37.35.130,exp11,2020.2.6,Win32,60,IwAR2p1jO_G1NvGpsqal5bKEKGB4vbw4uwO9Bz-P0aFZNlkSdCKj8RvcwL9UQ,,,,,,,,,,,
