key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ImageFile,tarPos,tarSize,targPres,numDist,targetName,correctAns,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,fbclid,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,colTarget,sizeTarg,posit
space,2.82073,space,1.336015,space,1.088375,space,0.559735,space,0.595505,space,1.88062,space,7.617035,p,1,1.341975,space,1.1821,0,0,0,71,1,9_dist_green/trial22.png,,,1,9,greenverival,p,99,27,F,2021-02-25_22h23.59.839,exp11,2020.2.6,Win32,60,IwAR09v922AcZJCm0CH6ccaCUYaKo0m5SZsDy_MAa_u1cta1FWwMWoMLFCNxc,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.79074,space,0.4951,0,1,1,140,1,0_targ_4_dist_green/trial6.png,,,0,4,greenverival,a,99,27,F,2021-02-25_22h23.59.839,exp11,2020.2.6,Win32,60,IwAR09v922AcZJCm0CH6ccaCUYaKo0m5SZsDy_MAa_u1cta1FWwMWoMLFCNxc,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.82491,space,0.537465,0,2,2,75,1,15_dist_green/trial1.png,,,1,15,greenverival,p,99,27,F,2021-02-25_22h23.59.839,exp11,2020.2.6,Win32,60,IwAR09v922AcZJCm0CH6ccaCUYaKo0m5SZsDy_MAa_u1cta1FWwMWoMLFCNxc,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.833015,space,0.54914,0,3,3,179,1,0_targ_16_dist_green/trial5.png,,,0,16,greenverival,a,99,27,F,2021-02-25_22h23.59.839,exp11,2020.2.6,Win32,60,IwAR09v922AcZJCm0CH6ccaCUYaKo0m5SZsDy_MAa_u1cta1FWwMWoMLFCNxc,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.635265,space,0.48477,0,4,4,93,1,15_dist_green/trial19.png,,,1,15,greenverival,p,99,27,F,2021-02-25_22h23.59.839,exp11,2020.2.6,Win32,60,IwAR09v922AcZJCm0CH6ccaCUYaKo0m5SZsDy_MAa_u1cta1FWwMWoMLFCNxc,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.862845,space,0.36755,0,5,5,141,1,0_targ_4_dist_green/trial17.png,,,0,4,greenverival,a,99,27,F,2021-02-25_22h23.59.839,exp11,2020.2.6,Win32,60,IwAR09v922AcZJCm0CH6ccaCUYaKo0m5SZsDy_MAa_u1cta1FWwMWoMLFCNxc,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.675645,space,0.351125,0,6,6,100,1,0_targ_1_dist_green/trial1.png,,,0,1,greenverival,a,99,27,F,2021-02-25_22h23.59.839,exp11,2020.2.6,Win32,60,IwAR09v922AcZJCm0CH6ccaCUYaKo0m5SZsDy_MAa_u1cta1FWwMWoMLFCNxc,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.582695,space,0.32898,0,7,7,68,1,9_dist_green/trial19.png,,,1,9,greenverival,p,99,27,F,2021-02-25_22h23.59.839,exp11,2020.2.6,Win32,60,IwAR09v922AcZJCm0CH6ccaCUYaKo0m5SZsDy_MAa_u1cta1FWwMWoMLFCNxc,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.72546,space,0.377275,0,8,8,61,1,9_dist_green/trial12.png,,,1,9,greenverival,p,99,27,F,2021-02-25_22h23.59.839,exp11,2020.2.6,Win32,60,IwAR09v922AcZJCm0CH6ccaCUYaKo0m5SZsDy_MAa_u1cta1FWwMWoMLFCNxc,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.550755,space,0.269895,0,9,9,41,1,3_dist_green/trial17.png,,,1,3,greenverival,p,99,27,F,2021-02-25_22h23.59.839,exp11,2020.2.6,Win32,60,IwAR09v922AcZJCm0CH6ccaCUYaKo0m5SZsDy_MAa_u1cta1FWwMWoMLFCNxc,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.772155,space,0.309435,0,10,10,47,1,3_dist_green/trial23.png,,,1,3,greenverival,p,99,27,F,2021-02-25_22h23.59.839,exp11,2020.2.6,Win32,60,IwAR09v922AcZJCm0CH6ccaCUYaKo0m5SZsDy_MAa_u1cta1FWwMWoMLFCNxc,,,,,,,,,,,
