key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ImageFile,tarPos,tarSize,targPres,numDist,targetName,correctAns,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,fbclid,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,colTarget,sizeTarg,posit
space,3.109,space,19.106,space,20.374,space,21.147,space,3.598,space,21.434,space,6.151,p,0,0.721,space,4.257,0,0,0,130,1,0_targ_4_dist_red/trial6.png,,,0,4,redHorizontal,a,20,26,Male,2021-02-18_09h18.08.196,exp11,2020.2.6,MacIntel,60,IwAR3H9iXHuOt4DW-9NG6f5m0zeAfDMKEA8ew_voABQPA4tzQljbzuYQBvltQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.664,space,3.509,0,1,1,13,1,0_dist_red/trial14.png,,,1,0,redHorizontal,p,20,26,Male,2021-02-18_09h18.08.196,exp11,2020.2.6,MacIntel,60,IwAR3H9iXHuOt4DW-9NG6f5m0zeAfDMKEA8ew_voABQPA4tzQljbzuYQBvltQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.98,space,2.229,0,2,2,51,1,9_dist_red/trial2.png,,,1,9,redHorizontal,p,20,26,Male,2021-02-18_09h18.08.196,exp11,2020.2.6,MacIntel,60,IwAR3H9iXHuOt4DW-9NG6f5m0zeAfDMKEA8ew_voABQPA4tzQljbzuYQBvltQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,0,0.578,space,1.869,0,3,3,192,1,0_targ_16_dist_red/trial18.png,,,0,16,redHorizontal,a,20,26,Male,2021-02-18_09h18.08.196,exp11,2020.2.6,MacIntel,60,IwAR3H9iXHuOt4DW-9NG6f5m0zeAfDMKEA8ew_voABQPA4tzQljbzuYQBvltQ,,,,,,,,,,,
,,,,,,,,,,,,,,a,0,1.331,space,0.79,0,4,4,77,1,15_dist_red/trial3.png,,,1,15,redHorizontal,p,20,26,Male,2021-02-18_09h18.08.196,exp11,2020.2.6,MacIntel,60,IwAR3H9iXHuOt4DW-9NG6f5m0zeAfDMKEA8ew_voABQPA4tzQljbzuYQBvltQ,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.973,space,2.844,0,5,5,151,1,0_targ_10_dist_red/trial2.png,,,0,10,redHorizontal,a,20,26,Male,2021-02-18_09h18.08.196,exp11,2020.2.6,MacIntel,60,IwAR3H9iXHuOt4DW-9NG6f5m0zeAfDMKEA8ew_voABQPA4tzQljbzuYQBvltQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.709,space,2.918,0,6,6,2,1,0_dist_red/trial3.png,,,1,0,redHorizontal,p,20,26,Male,2021-02-18_09h18.08.196,exp11,2020.2.6,MacIntel,60,IwAR3H9iXHuOt4DW-9NG6f5m0zeAfDMKEA8ew_voABQPA4tzQljbzuYQBvltQ,,,,,,,,,,,
,,,,,,,,,,,,,,a,0,0.483,space,1.281,0,7,7,35,1,3_dist_red/trial11.png,,,1,3,redHorizontal,p,20,26,Male,2021-02-18_09h18.08.196,exp11,2020.2.6,MacIntel,60,IwAR3H9iXHuOt4DW-9NG6f5m0zeAfDMKEA8ew_voABQPA4tzQljbzuYQBvltQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.582,space,5.875,0,8,8,1,1,0_dist_red/trial2.png,,,1,0,redHorizontal,p,20,26,Male,2021-02-18_09h18.08.196,exp11,2020.2.6,MacIntel,60,IwAR3H9iXHuOt4DW-9NG6f5m0zeAfDMKEA8ew_voABQPA4tzQljbzuYQBvltQ,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.708,space,4.847,0,9,9,158,1,0_targ_10_dist_red/trial9.png,,,0,10,redHorizontal,a,20,26,Male,2021-02-18_09h18.08.196,exp11,2020.2.6,MacIntel,60,IwAR3H9iXHuOt4DW-9NG6f5m0zeAfDMKEA8ew_voABQPA4tzQljbzuYQBvltQ,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.633,space,4.689,0,10,10,177,1,0_targ_16_dist_red/trial3.png,,,0,16,redHorizontal,a,20,26,Male,2021-02-18_09h18.08.196,exp11,2020.2.6,MacIntel,60,IwAR3H9iXHuOt4DW-9NG6f5m0zeAfDMKEA8ew_voABQPA4tzQljbzuYQBvltQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.694,space,4.347,0,11,11,47,1,3_dist_red/trial23.png,,,1,3,redHorizontal,p,20,26,Male,2021-02-18_09h18.08.196,exp11,2020.2.6,MacIntel,60,IwAR3H9iXHuOt4DW-9NG6f5m0zeAfDMKEA8ew_voABQPA4tzQljbzuYQBvltQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.682,space,3.8,0,12,12,52,1,9_dist_red/trial3.png,,,1,9,redHorizontal,p,20,26,Male,2021-02-18_09h18.08.196,exp11,2020.2.6,MacIntel,60,IwAR3H9iXHuOt4DW-9NG6f5m0zeAfDMKEA8ew_voABQPA4tzQljbzuYQBvltQ,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.525,space,4.115,0,13,13,138,1,0_targ_4_dist_red/trial14.png,,,0,4,redHorizontal,a,20,26,Male,2021-02-18_09h18.08.196,exp11,2020.2.6,MacIntel,60,IwAR3H9iXHuOt4DW-9NG6f5m0zeAfDMKEA8ew_voABQPA4tzQljbzuYQBvltQ,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.63,space,3.731,0,14,14,181,1,0_targ_16_dist_red/trial7.png,,,0,16,redHorizontal,a,20,26,Male,2021-02-18_09h18.08.196,exp11,2020.2.6,MacIntel,60,IwAR3H9iXHuOt4DW-9NG6f5m0zeAfDMKEA8ew_voABQPA4tzQljbzuYQBvltQ,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.632,space,5.423,0,15,15,144,1,0_targ_4_dist_red/trial20.png,,,0,4,redHorizontal,a,20,26,Male,2021-02-18_09h18.08.196,exp11,2020.2.6,MacIntel,60,IwAR3H9iXHuOt4DW-9NG6f5m0zeAfDMKEA8ew_voABQPA4tzQljbzuYQBvltQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.561,space,5.378,0,16,16,16,1,0_dist_red/trial17.png,,,1,0,redHorizontal,p,20,26,Male,2021-02-18_09h18.08.196,exp11,2020.2.6,MacIntel,60,IwAR3H9iXHuOt4DW-9NG6f5m0zeAfDMKEA8ew_voABQPA4tzQljbzuYQBvltQ,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.747,space,4.359,0,17,17,41,1,3_dist_red/trial17.png,,,1,3,redHorizontal,p,20,26,Male,2021-02-18_09h18.08.196,exp11,2020.2.6,MacIntel,60,IwAR3H9iXHuOt4DW-9NG6f5m0zeAfDMKEA8ew_voABQPA4tzQljbzuYQBvltQ,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.582,space,4.412,0,18,18,153,1,0_targ_10_dist_red/trial4.png,,,0,10,redHorizontal,a,20,26,Male,2021-02-18_09h18.08.196,exp11,2020.2.6,MacIntel,60,IwAR3H9iXHuOt4DW-9NG6f5m0zeAfDMKEA8ew_voABQPA4tzQljbzuYQBvltQ,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.634,space,3.584,0,19,19,150,1,0_targ_10_dist_red/trial1.png,,,0,10,redHorizontal,a,20,26,Male,2021-02-18_09h18.08.196,exp11,2020.2.6,MacIntel,60,IwAR3H9iXHuOt4DW-9NG6f5m0zeAfDMKEA8ew_voABQPA4tzQljbzuYQBvltQ,,,,,,,,,,,
